"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","KEY","RT","Match","score"
"568","CVOE_B",2,1,2,50,"H 32","","",FALSE,"CV","q","q",467,TRUE,1
"569","CVOE_B",2,1,2,51,"U 50","","",TRUE,"CV","p","p",593,TRUE,1
"570","CVOE_B",2,1,2,52,"O 49","","",FALSE,"CV","p","p",542,TRUE,1
"571","CVOE_B",2,1,2,53,"U 32","","",TRUE,"CV","p","p",516,TRUE,1
"572","CVOE_B",2,1,2,54,"J 78","","",FALSE,"CV","q","q",477,TRUE,1
"573","CVOE_B",2,1,2,55,"S 54","","",FALSE,"CV","q","q",500,TRUE,1
"574","CVOE_B",2,1,2,56,"J 27","","",TRUE,"CV","q","q",491,TRUE,1
"575","CVOE_B",2,1,2,57,"S 06","","",FALSE,"CV","q","q",437,TRUE,1
"576","CVOE_B",2,1,2,58,"D 67","","",TRUE,"CV","q","q",421,TRUE,1
"577","CVOE_B",2,1,2,59,"A 79","","",FALSE,"CV","p","p",563,TRUE,1
"578","CVOE_B",2,1,2,60,"S 52","","",FALSE,"CV","q","q",556,TRUE,1
"579","CVOE_B",2,1,2,61,"U 16","","",TRUE,"CV","p","p",581,TRUE,1
"580","CVOE_B",2,1,2,62,"O 82","","",TRUE,"CV","p","p",577,TRUE,1
"581","CVOE_B",2,1,2,63,"H 87","","",TRUE,"CV","q","q",582,TRUE,1
"582","CVOE_B",2,1,2,64,"I 32","","",TRUE,"CV","p","p",610,TRUE,1
"583","CVOE_B",2,1,2,65,"U 37","","",FALSE,"CV","q","p",598,FALSE,0
"584","CVOE_B",2,1,2,66,"I 42","","",TRUE,"CV","p","p",743,TRUE,1
"585","CVOE_B",2,1,2,67,"D 65","","",TRUE,"CV","q","q",517,TRUE,1
"586","CVOE_B",2,1,2,68,"U 77","","",FALSE,"CV","q","p",549,FALSE,0
"587","CVOE_B",2,1,2,69,"E 12","","",TRUE,"CV","p","p",530,TRUE,1
"588","CVOE_B",2,1,2,70,"I 60","","",TRUE,"CV","p","p",605,TRUE,1
"589","CVOE_B",2,1,2,71,"J 36","","",FALSE,"CV","q","q",542,TRUE,1
"590","CVOE_B",2,1,2,72,"H 75","","",TRUE,"CV","q","q",724,TRUE,1
"591","CVOE_B",2,1,2,73,"I 50","","",TRUE,"CV","p","p",588,TRUE,1
"592","CVOE_B",2,1,2,74,"E 99","","",FALSE,"CV","p","p",706,TRUE,1
"593","CVOE_B",2,1,2,75,"A 86","","",TRUE,"CV","p","p",527,TRUE,1
"594","CVOE_B",2,1,2,76,"U 48","","",TRUE,"CV","p","p",522,TRUE,1
"595","CVOE_B",2,1,2,77,"E 01","","",FALSE,"CV","p","p",468,TRUE,1
"596","CVOE_B",2,1,2,78,"A 78","","",TRUE,"CV","p","p",449,TRUE,1
"597","CVOE_B",2,1,2,79,"P 60","","",FALSE,"CV","q","q",476,TRUE,1
"598","CVOE_B",2,1,2,80,"E 43","","",FALSE,"CV","p","p",780,TRUE,1
"599","CVOE_B",2,1,2,81,"D 69","","",TRUE,"CV","q","q",538,TRUE,1
"600","CVOE_B",2,1,2,82,"H 11","","",TRUE,"CV","q","q",605,TRUE,1
"601","CVOE_B",2,1,2,83,"P 43","","",TRUE,"CV","q","q",830,TRUE,1
"602","CVOE_B",2,1,2,84,"O 67","","",FALSE,"CV","p","p",508,TRUE,1
"603","CVOE_B",2,1,2,85,"S 91","","",FALSE,"CV","q","q",497,TRUE,1
"604","CVOE_B",2,1,2,86,"J 68","","",TRUE,"CV","q","q",588,TRUE,1
"605","CVOE_B",2,1,2,87,"S 47","","",FALSE,"CV","q","q",497,TRUE,1
"606","CVOE_B",2,1,2,88,"I 81","","",TRUE,"CV","p","p",548,TRUE,1
"607","CVOE_B",2,1,2,89,"J 39","","",FALSE,"CV","q","q",443,TRUE,1
"608","CVOE_B",2,1,2,90,"A 11","","",TRUE,"CV","p","p",564,TRUE,1
"609","CVOE_B",2,1,2,91,"O 76","","",FALSE,"CV","p","p",540,TRUE,1
"610","CVOE_B",2,1,2,92,"A 62","","",FALSE,"CV","p","p",543,TRUE,1
"611","CVOE_B",2,1,2,93,"O 27","","",TRUE,"CV","p","p",541,TRUE,1
"612","CVOE_B",2,1,2,94,"E 66","","",FALSE,"CV","p","p",481,TRUE,1
"613","CVOE_B",2,1,2,95,"J 62","","",TRUE,"CV","q","q",459,TRUE,1
"614","CVOE_B",2,1,2,96,"H 72","","",TRUE,"CV","q","q",565,TRUE,1
"615","CVOE_B",2,1,2,97,"E 49","","",TRUE,"CV","p","p",750,TRUE,1
"616","CVOE_B",2,1,2,98,"D 52","","",TRUE,"CV","q","q",1780,TRUE,1
"617","CVOE_B",2,1,2,99,"H 62","","",TRUE,"CV","q","q",482,TRUE,1
"618","CVOE_B",2,1,2,100,"I 11","","",TRUE,"CV","p","p",507,TRUE,1
"619","CVOE_B",2,1,2,101,"A 98","","",FALSE,"CV","p","p",472,TRUE,1
"620","CVOE_B",2,1,2,102,"H 29","","",FALSE,"CV","q","q",557,TRUE,1
"621","CVOE_B",2,1,2,103,"E 83","","",TRUE,"CV","p","p",502,TRUE,1
"622","CVOE_B",2,1,2,104,"D 43","","",FALSE,"CV","q","q",548,TRUE,1
"623","CVOE_B",2,1,2,105,"P 45","","",TRUE,"CV","q","q",634,TRUE,1
"624","CVOE_B",2,1,2,106,"J 17","","",TRUE,"CV","q","q",481,TRUE,1
"625","CVOE_B",2,1,3,11,"U 38","Number","N",TRUE,"OE","p","p",1772,TRUE,1
"626","CVOE_B",2,1,3,12,"P 73","Number","N",TRUE,"OE","q","q",935,TRUE,1
"627","CVOE_B",2,1,3,13,"U 95","Letter","Y",FALSE,"CV","p","p",1003,TRUE,1
"628","CVOE_B",2,1,3,14,"J 61","Number","Y",TRUE,"OE","q","p",988,FALSE,0
"629","CVOE_B",2,1,3,15,"D 51","Number","N",TRUE,"OE","q","p",1058,FALSE,0
"630","CVOE_B",2,1,3,16,"S 28","Number","N",FALSE,"OE","p","q",981,FALSE,0
"631","CVOE_B",2,1,3,17,"A 56","Letter","Y",TRUE,"CV","p","q",1755,FALSE,0
"632","CVOE_B",2,1,3,18,"H 78","Letter","N",FALSE,"CV","q","q",908,TRUE,1
"633","CVOE_B",2,1,3,19,"P 92","Letter","N",FALSE,"CV","q","q",866,TRUE,1
"634","CVOE_B",2,1,3,20,"E 05","Number","Y",FALSE,"OE","q","p",999,FALSE,0
"635","CVOE_B",2,1,3,21,"P 57","Letter","Y",TRUE,"CV","q","p",872,FALSE,0
"636","CVOE_B",2,1,3,22,"D 88","Number","Y",FALSE,"OE","p","p",878,TRUE,1
"637","CVOE_B",2,1,3,23,"O 89","Letter","Y",FALSE,"CV","q","p",862,FALSE,0
"638","CVOE_B",2,1,3,24,"U 43","Number","Y",FALSE,"OE","q","q",1420,TRUE,1
"639","CVOE_B",2,1,3,25,"H 10","Number","N",FALSE,"OE","p","q",2434,FALSE,0
"640","CVOE_B",2,1,3,26,"S 07","Letter","Y",TRUE,"CV","q","q",987,TRUE,1
"641","CVOE_B",2,1,3,27,"J 10","Letter","N",FALSE,"CV","q","p",721,FALSE,0
"642","CVOE_B",2,1,3,28,"H 54","Number","Y",FALSE,"OE","p","q",930,FALSE,0
"643","CVOE_B",2,1,3,29,"E 99","Number","N",FALSE,"OE","q","q",845,TRUE,1
"644","CVOE_B",2,1,3,30,"J 36","Letter","Y",FALSE,"CV","q","p",1182,FALSE,0
"645","CVOE_B",2,1,3,31,"I 94","Letter","N",TRUE,"CV","p","p",756,TRUE,1
"646","CVOE_B",2,1,3,32,"A 82","Letter","N",TRUE,"CV","p","q",876,FALSE,0
"647","CVOE_B",2,1,3,33,"H 79","Number","Y",TRUE,"OE","q","q",925,TRUE,1
"648","CVOE_B",2,1,3,34,"J 60","Number","N",FALSE,"OE","p","p",901,TRUE,1
"649","CVOE_B",2,1,3,35,"S 28","Letter","Y",FALSE,"CV","q","p",714,FALSE,0
"650","CVOE_B",2,1,3,36,"P 11","Number","Y",TRUE,"OE","q","q",1555,TRUE,1
"651","CVOE_B",2,1,3,37,"D 39","Number","N",TRUE,"OE","q","p",1004,FALSE,0
"652","CVOE_B",2,1,3,38,"E 90","Number","N",TRUE,"OE","p","q",877,FALSE,0
"653","CVOE_B",2,1,3,39,"I 38","Number","N",TRUE,"OE","p","q",1757,FALSE,0
"654","CVOE_B",2,1,3,40,"S 35","Letter","Y",TRUE,"CV","q","p",878,FALSE,0
"655","CVOE_B",2,1,3,41,"D 41","Number","Y",TRUE,"OE","q","p",1487,FALSE,0
"656","CVOE_B",2,1,3,42,"E 06","Number","N",TRUE,"OE","p","p",1050,TRUE,1
"657","CVOE_B",2,1,3,43,"A 27","Number","N",FALSE,"OE","q","p",861,FALSE,0
"658","CVOE_B",2,1,3,44,"U 95","Letter","Y",FALSE,"CV","p","q",1291,FALSE,0
"659","CVOE_B",2,1,3,45,"A 53","Letter","N",FALSE,"CV","p","p",1055,TRUE,1
"660","CVOE_B",2,1,3,46,"E 43","Letter","N",FALSE,"CV","p","p",2042,TRUE,1
"661","CVOE_B",2,1,3,47,"P 05","Number","Y",TRUE,"OE","q","p",1035,FALSE,0
"662","CVOE_B",2,1,3,48,"O 19","Letter","Y",FALSE,"CV","p","q",2716,FALSE,0
"663","CVOE_B",2,1,3,49,"I 96","Number","Y",TRUE,"OE","p","p",1229,TRUE,1
"664","CVOE_B",2,1,3,50,"A 88","Number","N",TRUE,"OE","p","q",1267,FALSE,0
"665","CVOE_B",2,1,3,51,"I 67","Number","N",FALSE,"OE","q","p",953,FALSE,0
"666","CVOE_B",2,1,3,52,"D 40","Number","N",FALSE,"OE","p","q",1318,FALSE,0
"667","CVOE_B",2,1,3,53,"P 79","Letter","Y",TRUE,"CV","q","p",1151,FALSE,0
"668","CVOE_B",2,1,3,54,"U 24","Number","Y",TRUE,"OE","p","q",885,FALSE,0
"669","CVOE_B",2,1,3,55,"P 74","Number","N",FALSE,"OE","p","p",766,TRUE,1
"670","CVOE_B",2,1,3,56,"E 70","Number","N",TRUE,"OE","p","q",758,FALSE,0
"671","CVOE_B",2,1,3,57,"S 27","Number","N",TRUE,"OE","q","q",887,TRUE,1
"672","CVOE_B",2,1,3,58,"E 54","Letter","Y",TRUE,"CV","p","p",863,TRUE,1
"673","CVOE_B",2,1,3,59,"A 53","Letter","N",FALSE,"CV","p","q",733,FALSE,0
"674","CVOE_B",2,1,3,60,"P 34","Letter","N",FALSE,"CV","q","p",648,FALSE,0
"675","CVOE_B",2,1,3,61,"D 74","Number","Y",FALSE,"OE","p","q",1524,FALSE,0
"676","CVOE_B",2,1,3,62,"A 03","Letter","Y",FALSE,"CV","p","q",1460,FALSE,0
"677","CVOE_B",2,1,3,63,"E 24","Number","Y",TRUE,"OE","p","p",1146,TRUE,1
"678","CVOE_B",2,1,3,64,"I 58","Letter","Y",TRUE,"CV","p","q",976,FALSE,0
"679","CVOE_B",2,1,3,65,"D 77","Number","Y",TRUE,"OE","q","q",1260,TRUE,1
"680","CVOE_B",2,1,3,66,"S 75","Number","N",TRUE,"OE","q","q",919,TRUE,1
"681","CVOE_B",2,1,3,67,"I 20","Letter","Y",TRUE,"CV","p","p",1503,TRUE,1
"682","CVOE_B",2,1,3,68,"J 52","Letter","N",FALSE,"CV","q","q",1582,TRUE,1
"683","CVOE_B",2,1,3,69,"A 38","Number","Y",TRUE,"OE","p","p",1308,TRUE,1
"684","CVOE_B",2,1,3,70,"I 60","Letter","Y",TRUE,"CV","p","p",1138,TRUE,1
"685","CVOE_B",2,1,3,71,"S 51","Number","Y",TRUE,"OE","q","p",909,FALSE,0
"686","CVOE_B",2,1,3,72,"D 63","Letter","Y",TRUE,"CV","q","q",787,TRUE,1
"687","CVOE_B",2,1,3,73,"U 27","Letter","N",FALSE,"CV","p","q",793,FALSE,0
"688","CVOE_B",2,1,3,74,"J 77","Letter","N",TRUE,"CV","q","p",679,FALSE,0
"689","CVOE_B",2,1,3,75,"O 15","Number","Y",FALSE,"OE","q","p",1063,FALSE,0
"690","CVOE_B",2,1,3,76,"J 20","Letter","Y",FALSE,"CV","q","q",869,TRUE,1
"691","CVOE_B",2,1,3,77,"U 97","Number","Y",FALSE,"OE","q","p",843,FALSE,0
"692","CVOE_B",2,1,3,78,"H 03","Number","N",TRUE,"OE","q","q",907,TRUE,1
"693","CVOE_B",2,1,3,79,"O 04","Letter","Y",TRUE,"CV","p","q",1073,FALSE,0
"694","CVOE_B",2,1,3,80,"E 10","Letter","N",TRUE,"CV","p","p",855,TRUE,1
"695","CVOE_B",2,1,3,81,"I 52","Letter","N",TRUE,"CV","p","p",650,TRUE,1
"696","CVOE_B",2,1,3,82,"H 81","Number","Y",TRUE,"OE","q","q",1013,TRUE,1
"697","CVOE_B",2,1,3,83,"I 41","Number","N",FALSE,"OE","q","p",1233,FALSE,0
"698","CVOE_B",2,1,3,84,"U 19","Letter","Y",FALSE,"CV","p","q",903,FALSE,0
"699","CVOE_B",2,1,3,85,"O 17","Number","Y",FALSE,"OE","q","p",965,FALSE,0
"700","CVOE_B",2,1,3,86,"A 10","Number","N",TRUE,"OE","p","p",749,TRUE,1
"701","CVOE_B",2,1,3,87,"P 93","Letter","Y",TRUE,"CV","q","p",723,FALSE,0
"702","CVOE_B",2,1,3,88,"E 59","Letter","N",FALSE,"CV","p","q",1259,FALSE,0
"703","CVOE_B",2,1,3,89,"O 53","Letter","N",FALSE,"CV","p","p",751,TRUE,1
"704","CVOE_B",2,1,3,90,"A 96","Letter","N",TRUE,"CV","p","q",957,FALSE,0
"705","CVOE_B",2,1,3,91,"H 36","Letter","Y",FALSE,"CV","q","p",733,FALSE,0
"706","CVOE_B",2,1,3,92,"A 63","Letter","N",FALSE,"CV","p","q",736,FALSE,0
"707","CVOE_B",2,1,3,93,"I 38","Letter","N",TRUE,"CV","p","q",891,FALSE,0
"708","CVOE_B",2,1,3,94,"O 51","Number","Y",FALSE,"OE","q","q",1183,TRUE,1
"709","CVOE_B",2,1,3,95,"J 26","Number","N",FALSE,"OE","p","p",965,TRUE,1
"710","CVOE_B",2,1,3,96,"S 34","Letter","Y",FALSE,"CV","q","q",645,TRUE,1
"711","CVOE_B",2,1,3,97,"U 85","Number","Y",FALSE,"OE","q","p",1198,FALSE,0
"712","CVOE_B",2,1,3,98,"J 77","Number","N",TRUE,"OE","q","q",998,TRUE,1
"713","CVOE_B",2,1,3,99,"I 73","Letter","Y",FALSE,"CV","p","q",767,FALSE,0
"714","CVOE_B",2,1,3,100,"H 46","Number","Y",FALSE,"OE","p","p",1410,TRUE,1
"715","CVOE_B",2,1,3,101,"D 04","Number","N",FALSE,"OE","p","p",1461,TRUE,1
"716","CVOE_B",2,1,3,102,"P 72","Letter","Y",FALSE,"CV","q","q",852,TRUE,1
"717","CVOE_B",2,1,3,103,"D 99","Number","Y",TRUE,"OE","q","p",1391,FALSE,0
"718","CVOE_B",2,1,3,104,"U 25","Letter","Y",FALSE,"CV","p","q",805,FALSE,0
"719","CVOE_B",2,1,3,105,"O 32","Letter","N",TRUE,"CV","p","q",1397,FALSE,0
"720","CVOE_B",2,1,3,106,"E 80","Letter","N",TRUE,"CV","p","q",806,FALSE,0
"721","CVOE_B",2,1,3,107,"O 84","Number","Y",TRUE,"OE","q","p",774,FALSE,0
"722","CVOE_B",2,1,3,108,"A 78","Number","N",TRUE,"OE","p","q",1098,FALSE,0
"723","CVOE_B",2,1,3,109,"S 05","Number","N",TRUE,"OE","q","p",997,FALSE,0
"724","CVOE_B",2,1,3,110,"U 35","Letter","Y",FALSE,"CV","p","p",998,TRUE,1
"725","CVOE_B",2,1,3,111,"H 14","Letter","N",FALSE,"CV","q","p",1094,FALSE,0
"726","CVOE_B",2,1,3,112,"U 15","Number","Y",FALSE,"OE","q","q",1257,TRUE,1
"727","CVOE_B",2,1,3,113,"E 36","Letter","Y",TRUE,"CV","p","p",853,TRUE,1
"728","CVOE_B",2,1,3,114,"P 70","Letter","N",FALSE,"CV","q","p",776,FALSE,0
"729","CVOE_B",2,1,3,115,"O 44","Number","Y",TRUE,"OE","q","p",819,FALSE,0
"730","CVOE_B",2,1,3,116,"S 41","Letter","Y",TRUE,"CV","q","q",1118,TRUE,1
"731","CVOE_B",2,1,3,117,"D 83","Letter","N",TRUE,"CV","q","p",807,FALSE,0
"732","CVOE_B",2,1,3,118,"J 39","Letter","N",TRUE,"CV","q","p",658,FALSE,0
"733","CVOE_B",2,1,3,119,"S 22","Number","Y",FALSE,"OE","p","q",1189,FALSE,0
"734","CVOE_B",2,1,3,120,"D 89","Letter","Y",TRUE,"CV","q","p",659,FALSE,0
"735","CVOE_B",2,1,3,121,"P 87","Letter","N",TRUE,"CV","q","q",798,TRUE,1
"736","CVOE_B",2,1,3,122,"H 42","Letter","N",FALSE,"CV","q","p",639,FALSE,0
"737","CVOE_B",2,1,3,123,"S 49","Letter","N",TRUE,"CV","q","p",559,FALSE,0
"738","CVOE_B",2,1,3,124,"J 20","Number","Y",FALSE,"OE","p","q",1016,FALSE,0
"739","CVOE_B",2,1,3,125,"O 19","Letter","Y",FALSE,"CV","p","q",1395,FALSE,0
"740","CVOE_B",2,1,3,126,"H 50","Letter","N",FALSE,"CV","q","p",772,FALSE,0
"741","CVOE_B",2,1,3,127,"I 68","Number","Y",TRUE,"OE","p","p",911,TRUE,1
"742","CVOE_B",2,1,3,128,"J 72","Number","N",FALSE,"OE","p","q",1013,FALSE,0
"743","CVOE_B",2,1,3,129,"O 21","Number","N",FALSE,"OE","q","q",816,TRUE,1
"744","CVOE_B",2,1,3,130,"H 22","Number","N",FALSE,"OE","p","p",779,TRUE,1
"745","CVOE_B",2,1,4,1,"A 44","Letter","N",TRUE,"CV","p","p",1479,TRUE,1
"746","CVOE_B",2,1,4,2,"D 94","Letter","N",FALSE,"CV","q","q",847,TRUE,1
"747","CVOE_B",2,1,4,3,"E 75","Number","Y",FALSE,"OE","q","p",1059,FALSE,0
"748","CVOE_B",2,1,4,4,"H 81","Number","N",TRUE,"OE","q","q",870,TRUE,1
"749","CVOE_B",2,1,4,5,"I 64","Letter","Y",TRUE,"CV","p","q",1044,FALSE,0
"750","CVOE_B",2,1,4,6,"J 54","Letter","N",FALSE,"CV","q","p",668,FALSE,0
"751","CVOE_B",2,1,4,7,"O 23","Number","Y",FALSE,"OE","q","p",946,FALSE,0
"752","CVOE_B",2,1,4,8,"P 05","Number","N",TRUE,"OE","q","q",1184,TRUE,1
"753","CVOE_B",2,1,4,9,"S 34","Letter","Y",FALSE,"CV","q","q",1086,TRUE,1
"754","CVOE_B",2,1,4,10,"U 88","Letter","N",TRUE,"CV","p","q",1055,FALSE,0
"755","CVOE_B",2,1,4,11,"A 70","Number","Y",TRUE,"OE","p","q",1346,FALSE,0
"756","CVOE_B",2,1,4,12,"D 12","Number","N",FALSE,"OE","p","p",1064,TRUE,1
"757","CVOE_B",2,1,4,13,"E 79","Letter","Y",FALSE,"CV","p","p",990,TRUE,1
"758","CVOE_B",2,1,4,14,"H 72","Letter","N",FALSE,"CV","q","q",860,TRUE,1
"759","CVOE_B",2,1,4,15,"I 41","Number","Y",FALSE,"OE","q","p",1143,FALSE,0
"760","CVOE_B",2,1,4,16,"J 63","Number","N",TRUE,"OE","q","q",1957,TRUE,1
"761","CVOE_B",2,1,4,17,"O 03","Letter","Y",FALSE,"CV","p","q",838,FALSE,0
"762","CVOE_B",2,1,4,18,"P 75","Letter","N",TRUE,"CV","q","p",886,FALSE,0
"763","CVOE_B",2,1,4,19,"S 61","Number","Y",TRUE,"OE","q","q",959,TRUE,1
"764","CVOE_B",2,1,4,20,"U 28","Number","N",TRUE,"OE","p","q",888,FALSE,0
"765","CVOE_B",2,1,4,21,"A 21","Letter","Y",FALSE,"CV","p","p",723,TRUE,1
"766","CVOE_B",2,1,4,22,"D 18","Letter","N",FALSE,"CV","p","p",1411,TRUE,1
"767","CVOE_B",2,1,4,23,"E 35","Number","Y",FALSE,"OE","q","q",1055,TRUE,1
"768","CVOE_B",2,1,4,24,"H 62","Number","N",FALSE,"OE","p","p",738,TRUE,1
"769","CVOE_B",2,1,4,25,"I 82","Letter","Y",TRUE,"CV","p","q",901,FALSE,0
"770","CVOE_B",2,1,4,26,"J 78","Letter","N",FALSE,"CV","q","q",1107,TRUE,1
"771","CVOE_B",2,1,4,27,"O 12","Number","Y",TRUE,"OE","p","q",865,FALSE,0
"772","CVOE_B",2,1,4,28,"P 13","Number","N",TRUE,"OE","q","p",791,FALSE,0
"773","CVOE_B",2,1,4,29,"S 07","Letter","Y",TRUE,"CV","q","p",1077,FALSE,0
"774","CVOE_B",2,1,4,30,"U 36","Letter","N",TRUE,"CV","p","q",693,FALSE,0
"775","CVOE_B",2,1,4,31,"A 96","Number","Y",TRUE,"OE","p","q",808,FALSE,0
"776","CVOE_B",2,1,4,32,"D 04","Number","N",FALSE,"OE","p","p",715,TRUE,1
"777","CVOE_B",2,1,4,33,"E 60","Letter","Y",TRUE,"CV","p","q",820,FALSE,0
"778","CVOE_B",2,1,4,34,"H 83","Letter","N",TRUE,"CV","q","p",727,FALSE,0
"779","CVOE_B",2,1,4,35,"I 64","Number","Y",TRUE,"OE","p","p",698,TRUE,1
"780","CVOE_B",2,1,4,36,"J 76","Number","N",FALSE,"OE","p","p",965,TRUE,1
"781","CVOE_B",2,1,4,37,"O 78","Letter","Y",TRUE,"CV","p","q",830,FALSE,0
"782","CVOE_B",2,1,4,38,"P 09","Letter","N",TRUE,"CV","q","p",708,FALSE,0
"783","CVOE_B",2,1,4,39,"S 72","Number","Y",FALSE,"OE","p","p",706,TRUE,1
"784","CVOE_B",2,1,4,40,"U 47","Number","N",FALSE,"OE","q","p",695,FALSE,0
"785","CVOE_B",2,1,4,41,"A 31","Letter","Y",FALSE,"CV","p","q",826,FALSE,0
"786","CVOE_B",2,1,4,42,"D 96","Letter","N",FALSE,"CV","q","p",704,FALSE,0
"787","CVOE_B",2,1,4,43,"E 40","Number","Y",TRUE,"OE","p","q",926,FALSE,0
"788","CVOE_B",2,1,4,44,"H 79","Number","N",TRUE,"OE","q","p",903,FALSE,0
"789","CVOE_B",2,1,4,45,"I 15","Letter","Y",FALSE,"CV","p","p",781,TRUE,1
"790","CVOE_B",2,1,4,46,"J 07","Letter","N",TRUE,"CV","q","p",1066,FALSE,0
"791","CVOE_B",2,1,4,47,"O 61","Number","Y",FALSE,"OE","q","q",832,TRUE,1
"792","CVOE_B",2,1,4,48,"P 58","Number","N",FALSE,"OE","p","p",1326,TRUE,1
"793","CVOE_B",2,1,4,49,"S 37","Letter","Y",TRUE,"CV","q","p",879,FALSE,0
"794","CVOE_B",2,1,4,50,"U 61","Letter","N",FALSE,"CV","p","q",1191,FALSE,0
"795","CVOE_B",2,1,4,51,"A 17","Number","Y",FALSE,"OE","q","p",1277,FALSE,0
"796","CVOE_B",2,1,4,52,"D 85","Number","N",TRUE,"OE","q","p",902,FALSE,0
"797","CVOE_B",2,1,4,53,"E 20","Letter","Y",TRUE,"CV","p","p",1588,TRUE,1
"798","CVOE_B",2,1,4,54,"H 86","Letter","N",FALSE,"CV","q","p",698,FALSE,0
"799","CVOE_B",2,1,4,55,"I 21","Number","Y",FALSE,"OE","q","q",877,TRUE,1
"800","CVOE_B",2,1,4,56,"J 29","Number","N",TRUE,"OE","q","q",950,TRUE,1
"801","CVOE_B",2,1,4,57,"O 13","Letter","Y",FALSE,"CV","p","p",788,TRUE,1
"802","CVOE_B",2,1,4,58,"P 82","Letter","N",FALSE,"CV","q","q",729,TRUE,1
"803","CVOE_B",2,1,4,59,"S 72","Number","Y",FALSE,"OE","p","p",869,TRUE,1
"804","CVOE_B",2,1,4,60,"U 84","Number","N",TRUE,"OE","p","p",722,TRUE,1
"805","CVOE_B",2,1,4,61,"A 49","Letter","Y",FALSE,"CV","q","q",827,TRUE,1
"806","CVOE_B",2,1,4,62,"D 91","Letter","N",TRUE,"CV","q","q",1017,TRUE,1
"807","CVOE_B",2,1,4,63,"E 99","Number","Y",FALSE,"OE","q","p",1004,FALSE,0
"808","CVOE_B",2,1,4,64,"H 16","Number","N",FALSE,"OE","p","q",997,FALSE,0
"809","CVOE_B",2,1,4,65,"I 45","Letter","Y",FALSE,"CV","p","q",877,FALSE,0
"810","CVOE_B",2,1,4,66,"J 70","Letter","N",FALSE,"CV","q","q",814,TRUE,1
"811","CVOE_B",2,1,4,67,"O 22","Number","Y",TRUE,"OE","p","q",953,FALSE,0
"812","CVOE_B",2,1,4,68,"P 41","Number","N",TRUE,"OE","q","q",999,TRUE,1
"813","CVOE_B",2,1,4,69,"S 93","Letter","Y",TRUE,"CV","q","p",695,FALSE,0
"814","CVOE_B",2,1,4,70,"U 70","Letter","N",TRUE,"CV","p","p",763,TRUE,1
"815","CVOE_B",2,1,4,71,"A 42","Number","Y",TRUE,"OE","p","p",1003,TRUE,1
"816","CVOE_B",2,1,4,72,"D 85","Number","N",TRUE,"OE","q","q",756,TRUE,1
"817","CVOE_B",2,1,4,73,"E 68","Letter","Y",TRUE,"CV","p","q",780,FALSE,0
"818","CVOE_B",2,1,4,74,"H 17","Letter","N",TRUE,"CV","q","p",775,FALSE,0
"819","CVOE_B",2,1,4,75,"I 70","Number","Y",TRUE,"OE","p","q",874,FALSE,0
"820","CVOE_B",2,1,4,76,"J 88","Number","N",FALSE,"OE","p","p",1299,TRUE,1
"821","CVOE_B",2,1,4,77,"O 32","Letter","Y",TRUE,"CV","p","q",1118,FALSE,0
"822","CVOE_B",2,1,4,78,"P 95","Letter","N",TRUE,"CV","q","p",855,FALSE,0
"823","CVOE_B",2,1,4,79,"S 98","Number","Y",FALSE,"OE","p","p",714,TRUE,1
"824","CVOE_B",2,1,4,80,"U 37","Number","N",FALSE,"OE","q","p",859,FALSE,0
"825","CVOE_B",2,1,4,81,"A 56","Letter","Y",TRUE,"CV","p","q",870,FALSE,0
"826","CVOE_B",2,1,4,82,"D 57","Letter","N",TRUE,"CV","q","p",900,FALSE,0
"827","CVOE_B",2,1,4,83,"E 93","Number","Y",FALSE,"OE","q","p",887,FALSE,0
"828","CVOE_B",2,1,4,84,"H 27","Number","N",TRUE,"OE","q","q",754,TRUE,1
"829","CVOE_B",2,1,4,85,"I 35","Letter","Y",FALSE,"CV","p","p",1235,TRUE,1
"830","CVOE_B",2,1,4,86,"J 03","Letter","N",TRUE,"CV","q","q",771,TRUE,1
"831","CVOE_B",2,1,4,87,"O 28","Number","Y",TRUE,"OE","p","q",718,FALSE,0
"832","CVOE_B",2,1,4,88,"P 59","Number","N",TRUE,"OE","q","q",847,TRUE,1
"833","CVOE_B",2,1,4,89,"S 77","Letter","Y",TRUE,"CV","q","p",706,FALSE,0
"834","CVOE_B",2,1,4,90,"U 05","Letter","N",FALSE,"CV","p","p",1008,TRUE,1
"835","CVOE_B",2,1,4,91,"A 56","Number","Y",TRUE,"OE","p","p",891,TRUE,1
"836","CVOE_B",2,1,4,92,"D 01","Number","N",TRUE,"OE","q","q",750,TRUE,1
"837","CVOE_B",2,1,4,93,"E 02","Letter","Y",TRUE,"CV","p","q",1164,FALSE,0
"838","CVOE_B",2,1,4,94,"H 68","Letter","N",FALSE,"CV","q","p",957,FALSE,0
"839","CVOE_B",2,1,4,95,"I 05","Number","Y",FALSE,"OE","q","p",1213,FALSE,0
"840","CVOE_B",2,1,4,96,"J 55","Number","N",TRUE,"OE","p","p",1001,TRUE,1
"841","CVOE_B",2,1,4,97,"O 73","Letter","Y",FALSE,"CV","p","p",1137,TRUE,1
"842","CVOE_B",2,1,4,98,"P 41","Letter","N",TRUE,"CV","q","p",852,FALSE,0
"843","CVOE_B",2,1,4,99,"S 92","Number","Y",FALSE,"OE","p","q",712,FALSE,0
