"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","KEY","RT","Match","score","block_type","zRT"
"3099","CVOE_C",11,1,1,85,"H 29","","",TRUE,"OE","q","q",693,TRUE,1,"oe",-0.53199605109308
"3100","CVOE_C",11,1,1,86,"J 25","","",TRUE,"OE","q","q",888,TRUE,1,"oe",-0.329123745152744
"3101","CVOE_C",11,1,1,87,"A 73","","",FALSE,"OE","q","q",507,TRUE,1,"oe",-0.72550501983617
"3102","CVOE_C",11,1,1,88,"J 63","","",TRUE,"OE","p","q",777,FALSE,0,"oe",-0.444604903918781
"3103","CVOE_C",11,1,1,89,"U 84","","",TRUE,"OE","p","p",516,TRUE,1,"oe",-0.716141682638924
"3104","CVOE_C",11,1,1,90,"A 58","","",TRUE,"OE","p","p",572,TRUE,1,"oe",-0.657880917856058
"3105","CVOE_C",11,1,1,91,"S 43","","",TRUE,"OE","q","q",647,TRUE,1,"oe",-0.579853107879006
"3106","CVOE_C",11,1,1,92,"H 54","","",FALSE,"OE","p","p",579,TRUE,1,"oe",-0.6505983222582
"3107","CVOE_C",11,1,1,93,"D 4","","",FALSE,"OE","p","p",789,TRUE,1,"oe",-0.432120454322453
"3108","CVOE_C",11,1,1,94,"J 75","","",TRUE,"OE","q","q",819,TRUE,1,"oe",-0.400909330331632
"3109","CVOE_C",11,1,1,95,"D 19","","",TRUE,"OE","q","q",623,TRUE,1,"oe",-0.604822007071662
"3110","CVOE_C",11,1,1,96,"J 38","","",FALSE,"OE","p","p",596,TRUE,1,"oe",-0.632912018663401
"3111","CVOE_C",11,1,1,97,"I 56","","",TRUE,"OE","p","p",509,TRUE,1,"oe",-0.723424278236782
"3112","CVOE_C",11,1,1,98,"P 87","","",TRUE,"OE","q","q",746,TRUE,1,"oe",-0.476856398709296
"3113","CVOE_C",11,1,1,99,"O 80","","",TRUE,"OE","p","p",528,TRUE,1,"oe",-0.703657233042595
"3114","CVOE_C",11,1,1,100,"U 60","","",TRUE,"OE","p","p",627,TRUE,1,"oe",-0.600660523872886
"3115","CVOE_C",11,1,1,101,"P 48","","",FALSE,"OE","p","p",402,TRUE,1,"oe",-0.834743953804044
"3116","CVOE_C",11,1,1,102,"H 64","","",FALSE,"OE","p","p",513,TRUE,1,"oe",-0.719262795038006
"3117","CVOE_C",11,1,1,103,"A 13","","",FALSE,"OE","q","q",503,TRUE,1,"oe",-0.729666503034946
"3118","CVOE_C",11,1,1,104,"H 68","","",FALSE,"OE","p","p",469,TRUE,1,"oe",-0.765039110224543
"3119","CVOE_C",11,1,1,105,"E 16","","",TRUE,"OE","p","p",467,TRUE,1,"oe",-0.767119851823931
"3120","CVOE_C",11,1,1,106,"S 71","","",TRUE,"OE","q","q",593,TRUE,1,"oe",-0.636033131062483
"3121","CVOE_C",11,1,2,11,"A 71","","",FALSE,"CV","p","p",2185,TRUE,1,"cv",1.02023718205042
"3122","CVOE_C",11,1,2,12,"I 66","","",TRUE,"CV","p","p",727,TRUE,1,"cv",-0.496623443903483
"3123","CVOE_C",11,1,2,13,"S 30","","",FALSE,"CV","q","q",575,TRUE,1,"cv",-0.654759805456976
"3124","CVOE_C",11,1,2,14,"D 20","","",FALSE,"CV","q","q",1930,TRUE,1,"cv",0.754942628128438
"3125","CVOE_C",11,1,2,15,"I 31","","",FALSE,"CV","p","p",574,TRUE,1,"cv",-0.65580017625667
"3126","CVOE_C",11,1,2,16,"P 16","","",FALSE,"CV","q","q",705,TRUE,1,"cv",-0.519511601496752
"3127","CVOE_C",11,1,2,17,"A 49","","",FALSE,"CV","p","p",775,TRUE,1,"cv",-0.446685645518169
"3128","CVOE_C",11,1,2,18,"O 64","","",TRUE,"CV","p","p",466,TRUE,1,"cv",-0.768160222623625
"3129","CVOE_C",11,1,2,19,"D 02","","",FALSE,"CV","q","q",544,TRUE,1,"cv",-0.687011300247491
"3130","CVOE_C",11,1,2,20,"P 81","","",TRUE,"CV","q","q",870,TRUE,1,"cv",-0.347850419547236
"3131","CVOE_C",11,1,2,21,"J 58","","",FALSE,"CV","q","q",499,TRUE,1,"cv",-0.733827986233722
"3132","CVOE_C",11,1,2,22,"A 22","","",TRUE,"CV","p","p",598,TRUE,1,"cv",-0.630831277064013
"3133","CVOE_C",11,1,2,23,"J 72","","",FALSE,"CV","q","q",559,TRUE,1,"cv",-0.67140573825208
"3134","CVOE_C",11,1,2,24,"P 91","","",TRUE,"CV","q","q",903,TRUE,1,"cv",-0.313518183157333
"3135","CVOE_C",11,1,2,25,"E 19","","",FALSE,"CV","p","p",765,TRUE,1,"cv",-0.45708935351511
"3136","CVOE_C",11,1,2,26,"I 30","","",TRUE,"CV","p","p",398,TRUE,1,"cv",-0.83890543700282
"3137","CVOE_C",11,1,2,27,"D 91","","",TRUE,"CV","q","q",486,TRUE,1,"cv",-0.747352806629745
"3138","CVOE_C",11,1,2,28,"O 48","","",TRUE,"CV","p","p",550,TRUE,1,"cv",-0.680769075449327
"3139","CVOE_C",11,1,2,29,"A 89","","",FALSE,"CV","q","p",556,FALSE,0,"cv",-0.674526850651163
"3140","CVOE_C",11,1,2,30,"U 11","","",FALSE,"CV","p","p",1045,TRUE,1,"cv",-0.165785529600781
"3141","CVOE_C",11,1,2,31,"I 76","","",TRUE,"CV","p","p",1189,TRUE,1,"cv",-0.0159721344448398
"3142","CVOE_C",11,1,2,32,"U 89","","",FALSE,"CV","p","p",483,TRUE,1,"cv",-0.750473919028827
"3143","CVOE_C",11,1,2,33,"D 63","","",TRUE,"CV","q","q",892,TRUE,1,"cv",-0.324962261953968
"3144","CVOE_C",11,1,2,34,"H 70","","",FALSE,"CV","q","q",495,TRUE,1,"cv",-0.737989469432499
"3145","CVOE_C",11,1,2,35,"D 48","","",FALSE,"CV","q","q",858,TRUE,1,"cv",-0.360334869143565
"3146","CVOE_C",11,1,2,36,"P 56","","",FALSE,"CV","q","q",429,TRUE,1,"cv",-0.806653942212305
"3147","CVOE_C",11,1,2,37,"O 77","","",FALSE,"CV","p","p",859,TRUE,1,"cv",-0.359294498343871
"3148","CVOE_C",11,1,2,38,"P 42","","",FALSE,"CV","q","q",654,TRUE,1,"cv",-0.572570512281147
"3149","CVOE_C",11,1,2,39,"H 22","","",FALSE,"CV","q","q",897,TRUE,1,"cv",-0.319760407955497
"3150","CVOE_C",11,1,2,40,"E 42","","",TRUE,"CV","p","p",564,TRUE,1,"cv",-0.66620388425361
"3151","CVOE_C",11,1,2,41,"J 28","","",FALSE,"CV","q","q",485,TRUE,1,"cv",-0.748393177429439
"3152","CVOE_C",11,1,2,42,"E 95","","",FALSE,"CV","p","p",509,TRUE,1,"cv",-0.723424278236782
"3153","CVOE_C",11,1,2,43,"S 63","","",TRUE,"CV","q","q",387,TRUE,1,"cv",-0.850349515799454
"3154","CVOE_C",11,1,2,44,"H 50","","",FALSE,"CV","q","q",496,TRUE,1,"cv",-0.736949098632804
"3155","CVOE_C",11,1,2,45,"S 33","","",TRUE,"CV","q","q",595,TRUE,1,"cv",-0.633952389463095
"3156","CVOE_C",11,1,2,46,"P 57","","",TRUE,"CV","q","q",460,TRUE,1,"cv",-0.77440244742179
"3157","CVOE_C",11,1,2,47,"E 23","","",FALSE,"CV","p","p",567,TRUE,1,"cv",-0.663082771854528
"3158","CVOE_C",11,1,2,48,"S 61","","",TRUE,"CV","q","q",695,TRUE,1,"cv",-0.529915309493692
"3159","CVOE_C",11,1,2,49,"U 67","","",FALSE,"CV","p","p",490,TRUE,1,"cv",-0.743191323430969
"3160","CVOE_C",11,1,2,50,"H 32","","",FALSE,"CV","q","q",397,TRUE,1,"cv",-0.839945807802514
"3161","CVOE_C",11,1,2,51,"U 50","","",TRUE,"CV","p","p",502,TRUE,1,"cv",-0.73070687383464
"3162","CVOE_C",11,1,2,52,"O 49","","",FALSE,"CV","p","p",619,TRUE,1,"cv",-0.608983490270439
"3163","CVOE_C",11,1,2,53,"U 32","","",TRUE,"CV","p","p",799,TRUE,1,"cv",-0.421716746325513
"3164","CVOE_C",11,1,2,54,"J 78","","",FALSE,"CV","q","q",527,TRUE,1,"cv",-0.70469760384229
"3165","CVOE_C",11,1,2,55,"S 54","","",FALSE,"CV","q","q",831,TRUE,1,"cv",-0.388424880735304
"3166","CVOE_C",11,1,2,56,"J 27","","",TRUE,"CV","q","q",421,TRUE,1,"cv",-0.814976908609857
"3167","CVOE_C",11,1,2,57,"S 06","","",FALSE,"CV","q","q",491,TRUE,1,"cv",-0.742150952631275
"3168","CVOE_C",11,1,2,58,"D 67","","",TRUE,"CV","q","q",446,TRUE,1,"cv",-0.788967638617506
"3169","CVOE_C",11,1,2,59,"A 79","","",FALSE,"CV","p","p",398,TRUE,1,"cv",-0.83890543700282
"3170","CVOE_C",11,1,2,60,"S 52","","",FALSE,"CV","q","q",479,TRUE,1,"cv",-0.754635402227603
"3171","CVOE_C",11,1,2,61,"U 16","","",TRUE,"CV","p","p",503,TRUE,1,"cv",-0.729666503034946
"3172","CVOE_C",11,1,2,62,"O 82","","",TRUE,"CV","p","p",837,TRUE,1,"cv",-0.382182655937139
"3173","CVOE_C",11,1,2,63,"H 87","","",TRUE,"CV","q","q",509,TRUE,1,"cv",-0.723424278236782
"3174","CVOE_C",11,1,2,64,"I 32","","",TRUE,"CV","p","p",451,TRUE,1,"cv",-0.783765784619036
"3175","CVOE_C",11,1,2,65,"U 37","","",FALSE,"CV","p","p",574,TRUE,1,"cv",-0.65580017625667
"3176","CVOE_C",11,1,2,66,"I 42","","",TRUE,"CV","p","p",409,TRUE,1,"cv",-0.827461358206185
"3177","CVOE_C",11,1,2,67,"D 65","","",TRUE,"CV","q","q",420,TRUE,1,"cv",-0.816017279409551
"3178","CVOE_C",11,1,2,68,"U 77","","",FALSE,"CV","p","p",447,TRUE,1,"cv",-0.787927267817812
"3179","CVOE_C",11,1,2,69,"E 12","","",TRUE,"CV","q","p",368,FALSE,0,"cv",-0.870116560993641
"3180","CVOE_C",11,1,2,70,"I 60","","",TRUE,"CV","p","p",544,TRUE,1,"cv",-0.687011300247491
"3181","CVOE_C",11,1,2,71,"J 36","","",FALSE,"CV","q","q",646,TRUE,1,"cv",-0.5808934786787
"3182","CVOE_C",11,1,2,72,"H 75","","",TRUE,"CV","q","q",646,TRUE,1,"cv",-0.5808934786787
"3183","CVOE_C",11,1,2,73,"I 50","","",TRUE,"CV","p","p",1543,TRUE,1,"cv",0.352319128646848
"3184","CVOE_C",11,1,2,74,"E 99","","",FALSE,"CV","p","p",381,TRUE,1,"cv",-0.856591740597618
"3185","CVOE_C",11,1,2,75,"A 86","","",TRUE,"CV","p","p",520,TRUE,1,"cv",-0.711980199440148
"3186","CVOE_C",11,1,2,76,"U 48","","",TRUE,"CV","p","p",408,TRUE,1,"cv",-0.828501729005879
"3187","CVOE_C",11,1,2,77,"E 01","","",FALSE,"CV","p","p",763,TRUE,1,"cv",-0.459170095114498
"3188","CVOE_C",11,1,2,78,"A 78","","",TRUE,"CV","p","p",460,TRUE,1,"cv",-0.77440244742179
"3189","CVOE_C",11,1,2,79,"P 60","","",FALSE,"CV","q","q",471,TRUE,1,"cv",-0.762958368625155
"3190","CVOE_C",11,1,2,80,"E 43","","",FALSE,"CV","p","p",428,TRUE,1,"cv",-0.807694313011999
"3191","CVOE_C",11,1,2,81,"D 69","","",TRUE,"CV","q","q",578,TRUE,1,"cv",-0.651638693057894
"3192","CVOE_C",11,1,2,82,"H 11","","",TRUE,"CV","q","q",1333,TRUE,1,"cv",0.133841260711101
"3193","CVOE_C",11,1,2,83,"P 43","","",TRUE,"CV","q","q",696,TRUE,1,"cv",-0.528874938693998
"3194","CVOE_C",11,1,2,84,"O 67","","",FALSE,"CV","p","p",460,TRUE,1,"cv",-0.77440244742179
"3195","CVOE_C",11,1,2,85,"S 91","","",FALSE,"CV","q","q",559,TRUE,1,"cv",-0.67140573825208
"3196","CVOE_C",11,1,2,86,"J 68","","",TRUE,"CV","q","q",407,TRUE,1,"cv",-0.829542099805573
"3197","CVOE_C",11,1,2,87,"S 47","","",FALSE,"CV","q","q",367,TRUE,1,"cv",-0.871156931793335
"3198","CVOE_C",11,1,2,88,"I 81","","",TRUE,"CV","p","p",568,TRUE,1,"cv",-0.662042401054834
"3199","CVOE_C",11,1,2,89,"J 39","","",FALSE,"CV","q","q",459,TRUE,1,"cv",-0.775442818221484
"3200","CVOE_C",11,1,2,90,"A 11","","",TRUE,"CV","p","p",502,TRUE,1,"cv",-0.73070687383464
"3201","CVOE_C",11,1,2,91,"O 76","","",FALSE,"CV","p","p",436,TRUE,1,"cv",-0.799371346614446
"3202","CVOE_C",11,1,2,92,"A 62","","",FALSE,"CV","p","p",372,TRUE,1,"cv",-0.865955077794865
"3203","CVOE_C",11,1,2,93,"O 27","","",TRUE,"CV","p","p",407,TRUE,1,"cv",-0.829542099805573
"3204","CVOE_C",11,1,2,94,"E 66","","",FALSE,"CV","p","p",439,TRUE,1,"cv",-0.796250234215364
"3205","CVOE_C",11,1,2,95,"J 62","","",TRUE,"CV","q","q",536,TRUE,1,"cv",-0.695334266645043
"3206","CVOE_C",11,1,2,96,"H 72","","",TRUE,"CV","q","q",483,TRUE,1,"cv",-0.750473919028827
"3207","CVOE_C",11,1,2,97,"E 49","","",TRUE,"CV","p","p",403,TRUE,1,"cv",-0.83370358300435
"3208","CVOE_C",11,1,2,98,"D 52","","",TRUE,"CV","q","q",467,TRUE,1,"cv",-0.767119851823931
"3209","CVOE_C",11,1,2,99,"H 62","","",TRUE,"CV","q","q",809,TRUE,1,"cv",-0.411313038328572
"3210","CVOE_C",11,1,2,100,"I 11","","",TRUE,"CV","p","p",516,TRUE,1,"cv",-0.716141682638924
"3211","CVOE_C",11,1,2,101,"A 98","","",FALSE,"CV","p","p",789,TRUE,1,"cv",-0.432120454322453
"3212","CVOE_C",11,1,2,102,"H 29","","",FALSE,"CV","q","q",507,TRUE,1,"cv",-0.72550501983617
"3213","CVOE_C",11,1,2,103,"E 83","","",TRUE,"CV","p","p",400,TRUE,1,"cv",-0.836824695403432
"3214","CVOE_C",11,1,2,104,"D 43","","",FALSE,"CV","q","q",537,TRUE,1,"cv",-0.694293895845349
"3215","CVOE_C",11,1,2,105,"P 45","","",TRUE,"CV","q","q",572,TRUE,1,"cv",-0.657880917856058
"3216","CVOE_C",11,1,2,106,"J 17","","",TRUE,"CV","q","q",375,TRUE,1,"cv",-0.862833965395782
"3217","CVOE_C",11,1,3,11,"A 44","Letter","N",TRUE,"CV","p","p",2642,TRUE,1,"alt",1.49568663751059
"3218","CVOE_C",11,1,3,12,"D 94","Letter","N",FALSE,"CV","q","q",780,TRUE,1,"alt",-0.441483791519699
"3219","CVOE_C",11,1,3,13,"E 75","Number","Y",FALSE,"OE","q","p",1511,FALSE,0,"alt",0.319027263056639
"3221","CVOE_C",11,1,3,15,"I 64","Letter","Y",TRUE,"CV","p","p",1972,TRUE,1,"alt",0.798638201715588
"3222","CVOE_C",11,1,3,16,"J 54","Letter","N",FALSE,"CV","q","q",1392,TRUE,1,"alt",0.195223137893049
"3223","CVOE_C",11,1,3,17,"O 23","Number","Y",FALSE,"OE","q","q",2246,TRUE,1,"alt",1.08369980083175
"3224","CVOE_C",11,1,3,18,"P 05","Number","N",TRUE,"OE","q","q",799,TRUE,1,"alt",-0.421716746325513
"3225","CVOE_C",11,1,3,19,"S 34","Letter","Y",FALSE,"CV","q","q",863,TRUE,1,"alt",-0.355133015145094
"3226","CVOE_C",11,1,3,20,"U 88","Letter","N",TRUE,"CV","p","p",1109,TRUE,1,"alt",-0.0992017984203624
"3227","CVOE_C",11,1,3,21,"A 70","Number","Y",TRUE,"OE","p","p",3539,TRUE,1,"alt",2.42889924483614
"3228","CVOE_C",11,1,3,22,"D 12","Number","N",FALSE,"OE","p","p",1479,TRUE,1,"alt",0.28573539746643
"3229","CVOE_C",11,1,3,23,"E 79","Letter","Y",FALSE,"CV","p","p",840,TRUE,1,"alt",-0.379061543538057
"3230","CVOE_C",11,1,3,24,"H 72","Letter","N",FALSE,"CV","q","q",1081,TRUE,1,"alt",-0.128332180811795
"3231","CVOE_C",11,1,3,25,"I 41","Number","Y",FALSE,"OE","q","q",1865,TRUE,1,"alt",0.687318526148326
"3232","CVOE_C",11,1,3,26,"J 63","Number","N",TRUE,"OE","q","q",2103,TRUE,1,"alt",0.934926776475506
"3233","CVOE_C",11,1,3,27,"O 03","Letter","Y",FALSE,"CV","p","p",1670,TRUE,1,"alt",0.48444622020799
"3234","CVOE_C",11,1,3,28,"P 75","Letter","N",TRUE,"CV","q","q",756,TRUE,1,"alt",-0.466452690712356
"3235","CVOE_C",11,1,3,29,"S 61","Number","Y",TRUE,"OE","q","q",1540,TRUE,1,"alt",0.349198016247766
"3236","CVOE_C",11,1,3,30,"U 28","Number","N",TRUE,"OE","p","p",1224,TRUE,1,"alt",0.0204408435444513
"3237","CVOE_C",11,1,3,31,"A 21","Letter","Y",FALSE,"CV","p","p",870,TRUE,1,"alt",-0.347850419547236
"3238","CVOE_C",11,1,3,32,"D 18","Letter","N",FALSE,"CV","q","q",732,TRUE,1,"alt",-0.491421589905013
"3239","CVOE_C",11,1,3,33,"E 35","Number","Y",FALSE,"OE","q","q",1375,TRUE,1,"alt",0.17753683429825
"3240","CVOE_C",11,1,3,34,"H 62","Number","N",FALSE,"OE","p","p",1226,TRUE,1,"alt",0.0225215851438394
"3241","CVOE_C",11,1,3,35,"I 82","Letter","Y",TRUE,"CV","p","p",752,TRUE,1,"alt",-0.470614173911132
"3242","CVOE_C",11,1,3,36,"J 78","Letter","N",FALSE,"CV","q","q",702,TRUE,1,"alt",-0.522632713895834
"3243","CVOE_C",11,1,3,37,"O 12","Number","Y",TRUE,"OE","p","p",932,TRUE,1,"alt",-0.283347429966206
"3244","CVOE_C",11,1,3,38,"P 13","Number","N",TRUE,"OE","q","q",823,TRUE,1,"alt",-0.396747847132856
"3245","CVOE_C",11,1,3,39,"S 07","Letter","Y",TRUE,"CV","q","q",1061,TRUE,1,"alt",-0.149139596805676
"3246","CVOE_C",11,1,3,40,"U 36","Letter","N",TRUE,"CV","p","p",955,TRUE,1,"alt",-0.259418901573243
"3247","CVOE_C",11,1,3,41,"A 96","Number","Y",TRUE,"OE","p","p",1027,TRUE,1,"alt",-0.184512203995273
"3248","CVOE_C",11,1,3,42,"D 04","Number","N",FALSE,"OE","p","p",977,TRUE,1,"alt",-0.236530743979975
"3249","CVOE_C",11,1,3,43,"E 60","Letter","Y",TRUE,"CV","p","p",805,TRUE,1,"alt",-0.415474521527348
"3250","CVOE_C",11,1,3,44,"H 83","Letter","N",TRUE,"CV","q","q",1741,TRUE,1,"alt",0.558312546986266
"3251","CVOE_C",11,1,3,45,"I 64","Number","Y",TRUE,"OE","p","p",1043,TRUE,1,"alt",-0.167866271200169
"3252","CVOE_C",11,1,3,46,"J 76","Number","N",FALSE,"OE","p","p",780,TRUE,1,"alt",-0.441483791519699
"3253","CVOE_C",11,1,3,47,"O 78","Letter","Y",TRUE,"CV","p","p",927,TRUE,1,"alt",-0.288549283964676
"3254","CVOE_C",11,1,3,48,"P 09","Letter","N",TRUE,"CV","q","q",920,TRUE,1,"alt",-0.295831879562535
"3255","CVOE_C",11,1,3,49,"S 72","Number","Y",FALSE,"OE","p","p",1152,TRUE,1,"alt",-0.054465854033519
"3256","CVOE_C",11,1,3,50,"U 47","Number","N",FALSE,"OE","q","q",1422,TRUE,1,"alt",0.22643426188387
"3257","CVOE_C",11,1,3,51,"A 31","Letter","Y",FALSE,"CV","p","p",1644,TRUE,1,"alt",0.457396579415945
"3258","CVOE_C",11,1,3,52,"D 96","Letter","N",FALSE,"CV","q","q",861,TRUE,1,"alt",-0.357213756744483
"3259","CVOE_C",11,1,3,53,"E 40","Number","Y",TRUE,"OE","p","p",1043,TRUE,1,"alt",-0.167866271200169
"3260","CVOE_C",11,1,3,54,"H 79","Number","N",TRUE,"OE","q","q",1187,TRUE,1,"alt",-0.0180528760442279
"3261","CVOE_C",11,1,3,55,"I 15","Letter","Y",FALSE,"CV","p","p",873,TRUE,1,"alt",-0.344729307148154
"3262","CVOE_C",11,1,3,56,"J 07","Letter","N",TRUE,"CV","q","q",879,TRUE,1,"alt",-0.33848708234999
"3263","CVOE_C",11,1,3,57,"O 61","Number","Y",FALSE,"OE","q","q",1712,TRUE,1,"alt",0.528141793795139
"3264","CVOE_C",11,1,3,58,"P 58","Number","N",FALSE,"OE","p","p",958,TRUE,1,"alt",-0.256297789174161
"3265","CVOE_C",11,1,3,59,"S 37","Letter","Y",TRUE,"CV","q","q",1110,TRUE,1,"alt",-0.0981614276206684
"3266","CVOE_C",11,1,3,60,"U 61","Letter","N",FALSE,"CV","p","p",1460,TRUE,1,"alt",0.265968352272243
"3267","CVOE_C",11,1,3,61,"A 17","Number","Y",FALSE,"OE","q","q",1235,TRUE,1,"alt",0.0318849223410857
"3268","CVOE_C",11,1,3,62,"D 85","Number","N",TRUE,"OE","p","q",899,FALSE,0,"alt",-0.317679666356109
"3269","CVOE_C",11,1,3,63,"E 20","Letter","Y",TRUE,"CV","p","p",1414,TRUE,1,"alt",0.218111295486318
"3270","CVOE_C",11,1,3,64,"H 86","Letter","N",FALSE,"CV","q","q",1114,TRUE,1,"alt",-0.0939999444218923
"3271","CVOE_C",11,1,3,65,"I 21","Number","Y",FALSE,"OE","q","q",922,TRUE,1,"alt",-0.293751137963147
"3272","CVOE_C",11,1,3,66,"J 29","Number","N",TRUE,"OE","q","q",899,TRUE,1,"alt",-0.317679666356109
"3273","CVOE_C",11,1,3,67,"O 13","Letter","Y",FALSE,"CV","p","p",806,TRUE,1,"alt",-0.414434150727654
"3274","CVOE_C",11,1,3,68,"P 82","Letter","N",FALSE,"CV","q","q",695,TRUE,1,"alt",-0.529915309493692
"3275","CVOE_C",11,1,3,69,"S 72","Number","Y",FALSE,"OE","p","p",1266,TRUE,1,"alt",0.0641364171316007
"3276","CVOE_C",11,1,3,70,"U 84","Number","N",TRUE,"OE","p","p",1376,TRUE,1,"alt",0.178577205097944
"3277","CVOE_C",11,1,3,71,"A 49","Letter","Y",FALSE,"CV","p","p",1099,TRUE,1,"alt",-0.109605506417303
"3278","CVOE_C",11,1,3,72,"D 91","Letter","N",TRUE,"CV","q","q",726,TRUE,1,"alt",-0.497663814703177
"3279","CVOE_C",11,1,3,73,"E 99","Number","Y",FALSE,"OE","q","q",2583,TRUE,1,"alt",1.43430476032864
"3280","CVOE_C",11,1,3,74,"H 16","Number","N",FALSE,"OE","p","p",1773,TRUE,1,"alt",0.591604412576475
"3281","CVOE_C",11,1,3,75,"I 45","Letter","Y",FALSE,"CV","p","p",2545,TRUE,1,"alt",1.39477066994027
"3282","CVOE_C",11,1,3,76,"J 70","Letter","N",FALSE,"CV","q","q",807,TRUE,1,"alt",-0.41339377992796
"3283","CVOE_C",11,1,3,77,"O 22","Number","Y",TRUE,"OE","p","p",699,TRUE,1,"alt",-0.525753826294916
"3284","CVOE_C",11,1,3,78,"P 41","Number","N",TRUE,"OE","q","q",1118,TRUE,1,"alt",-0.0898384612231161
"3285","CVOE_C",11,1,3,79,"S 93","Letter","Y",TRUE,"CV","q","q",934,TRUE,1,"alt",-0.281266688366818
"3286","CVOE_C",11,1,3,80,"U 70","Letter","N",TRUE,"CV","p","p",1194,TRUE,1,"alt",-0.0107702804463697
"3287","CVOE_C",11,1,3,81,"A 42","Number","Y",TRUE,"OE","p","p",792,TRUE,1,"alt",-0.428999341923371
"3288","CVOE_C",11,1,3,82,"D 85","Number","N",TRUE,"OE","q","q",1429,TRUE,1,"alt",0.233716857481728
"3289","CVOE_C",11,1,3,83,"E 68","Letter","Y",TRUE,"CV","p","p",1347,TRUE,1,"alt",0.148406451906817
"3290","CVOE_C",11,1,3,84,"H 17","Letter","N",TRUE,"CV","q","q",1066,TRUE,1,"alt",-0.143937742807206
"3291","CVOE_C",11,1,3,85,"I 70","Number","Y",TRUE,"OE","p","p",1119,TRUE,1,"alt",-0.0887980904234221
"3292","CVOE_C",11,1,3,86,"J 88","Number","N",FALSE,"OE","p","p",680,TRUE,1,"alt",-0.545520871489102
"3293","CVOE_C",11,1,3,87,"O 32","Letter","Y",TRUE,"CV","p","p",833,TRUE,1,"alt",-0.386344139135915
"3294","CVOE_C",11,1,3,88,"P 95","Letter","N",TRUE,"CV","q","q",758,TRUE,1,"alt",-0.464371949112968
"3295","CVOE_C",11,1,3,89,"S 98","Number","Y",FALSE,"OE","p","p",879,TRUE,1,"alt",-0.33848708234999
"3296","CVOE_C",11,1,3,90,"U 37","Number","N",FALSE,"OE","q","q",1791,TRUE,1,"alt",0.610331086970968
"3297","CVOE_C",11,1,3,91,"A 56","Letter","Y",TRUE,"CV","p","p",1110,TRUE,1,"alt",-0.0981614276206684
"3298","CVOE_C",11,1,3,92,"D 57","Letter","N",TRUE,"CV","q","q",700,TRUE,1,"alt",-0.524713455495222
"3299","CVOE_C",11,1,3,93,"E 93","Number","Y",FALSE,"OE","p","q",1111,FALSE,0,"alt",-0.0971210568209744
"3300","CVOE_C",11,1,3,94,"H 27","Number","N",TRUE,"OE","q","q",1797,TRUE,1,"alt",0.616573311769132
"3301","CVOE_C",11,1,3,95,"I 35","Letter","Y",FALSE,"CV","p","p",1062,TRUE,1,"alt",-0.148099226005982
"3302","CVOE_C",11,1,3,96,"J 03","Letter","N",TRUE,"CV","q","q",787,TRUE,1,"alt",-0.434201195921841
"3303","CVOE_C",11,1,3,97,"O 28","Number","Y",TRUE,"OE","p","p",1745,TRUE,1,"alt",0.562474030185042
"3304","CVOE_C",11,1,3,98,"P 59","Number","N",TRUE,"OE","q","q",1047,TRUE,1,"alt",-0.163704788001392
"3305","CVOE_C",11,1,3,99,"S 77","Letter","Y",TRUE,"CV","q","q",1131,TRUE,1,"alt",-0.0763136408270937
"3306","CVOE_C",11,1,3,100,"U 05","Letter","N",FALSE,"CV","p","p",1222,TRUE,1,"alt",0.0183601019450633
"3307","CVOE_C",11,1,3,101,"A 56","Number","Y",TRUE,"OE","p","p",1572,TRUE,1,"alt",0.382489881837975
"3308","CVOE_C",11,1,3,102,"D 01","Number","N",TRUE,"OE","q","q",1015,TRUE,1,"alt",-0.196996653591602
"3309","CVOE_C",11,1,3,103,"E 02","Letter","Y",TRUE,"CV","p","p",1027,TRUE,1,"alt",-0.184512203995273
"3310","CVOE_C",11,1,3,104,"H 68","Letter","N",FALSE,"CV","q","q",1209,TRUE,1,"alt",0.00483528154904083
"3311","CVOE_C",11,1,3,105,"I 05","Number","Y",FALSE,"OE","q","q",860,TRUE,1,"alt",-0.358254127544177
"3312","CVOE_C",11,1,3,106,"J 55","Number","N",TRUE,"OE","q","q",1191,TRUE,1,"alt",-0.0138913928454518
"3313","CVOE_C",11,1,3,107,"O 73","Letter","Y",FALSE,"CV","p","p",1301,TRUE,1,"alt",0.100549395120892
"3314","CVOE_C",11,1,3,108,"P 41","Letter","N",TRUE,"CV","q","q",1011,TRUE,1,"alt",-0.201158136790378
"3315","CVOE_C",11,1,3,109,"S 92","Number","Y",FALSE,"OE","p","p",1158,TRUE,1,"alt",-0.0482236292353548
"3316","CVOE_C",11,1,3,110,"U 34","Number","N",TRUE,"OE","p","p",911,TRUE,1,"alt",-0.305195216759781
"3317","CVOE_C",11,1,3,111,"A 09","Letter","Y",FALSE,"CV","p","p",1373,TRUE,1,"alt",0.175456092698862
"3318","CVOE_C",11,1,3,112,"D 92","Letter","N",FALSE,"CV","q","q",984,TRUE,1,"alt",-0.229248148382117
"3319","CVOE_C",11,1,3,113,"E 48","Number","Y",TRUE,"OE","p","p",814,TRUE,1,"alt",-0.406111184330102
