Subject,Condition,ListNum,Block,Direction,Jol,Recall
67,C,63,1,U,5,0
67,C,64,1,U,10,0
67,C,65,1,U,10,1
67,C,66,1,U,0,0
67,C,67,1,U,10,1
67,C,68,1,U,0,0
67,C,69,1,U,0,0
67,C,70,1,U,83,0
67,C,71,1,U,0,0
67,C,72,1,U,30,0
67,C,73,1,U,1,0
67,C,74,1,U,40,0
67,C,75,1,U,21,0
67,C,76,1,U,0,0
67,C,77,1,U,5,0
67,C,78,1,U,10,0
67,C,79,1,U,0,0
67,C,80,1,U,0,0
71,C,1,1,F,75,0
71,C,2,1,F,100,0
71,C,3,1,F,100,0
71,C,4,1,F,40,0
71,C,5,1,F,100,0
71,C,6,1,F,10,1
71,C,7,1,F,100,1
71,C,8,1,F,90,1
71,C,9,1,F,90,0
71,C,10,1,F,100,0
71,C,11,1,F,100,0
71,C,12,1,F,100,0
71,C,13,1,F,75,0
71,C,14,1,F,60,0
71,C,15,1,F,100,0
71,C,16,1,F,100,0
71,C,17,1,F,70,0
71,C,18,1,F,75,0
71,C,19,1,F,100,0
71,C,20,1,F,100,0
71,C,21,1,B,100,0
71,C,22,1,B,100,0
71,C,23,1,B,70,0
71,C,24,1,B,20,0
71,C,25,1,B,100,0
71,C,26,1,B,60,1
71,C,27,1,B,80,0
71,C,28,1,B,100,0
71,C,29,1,B,100,0
71,C,30,1,B,30,0
71,C,31,1,B,100,0
71,C,32,1,B,80,0
71,C,33,1,B,100,0
71,C,34,1,B,50,0
71,C,35,1,B,50,0
71,C,36,1,B,75,0
71,C,37,1,B,100,1
71,C,38,1,B,100,0
71,C,39,1,B,80,1
71,C,40,1,B,40,0
71,C,41,1,S,100,0
71,C,42,1,S,60,0
71,C,43,1,S,80,0
71,C,44,1,S,75,0
71,C,45,1,S,60,0
71,C,46,1,S,5,0
71,C,47,1,S,80,0
71,C,48,1,S,70,0
71,C,49,1,S,100,0
71,C,50,1,S,90,0
71,C,51,1,S,60,0
71,C,52,1,S,90,0
71,C,53,1,S,100,1
71,C,54,1,S,50,0
71,C,55,1,S,100,1
71,C,56,1,S,80,1
71,C,57,1,S,70,1
71,C,58,1,S,100,1
71,C,59,1,S,100,1
71,C,60,1,S,100,1
71,C,61,1,U,40,1
71,C,62,1,U,10,0
71,C,63,1,U,50,0
71,C,64,1,U,30,0
71,C,65,1,U,40,0
71,C,66,1,U,30,0
71,C,67,1,U,40,0
71,C,68,1,U,20,0
71,C,69,1,U,40,0
71,C,70,1,U,30,0
71,C,71,1,U,0,1
71,C,72,1,U,30,0
71,C,73,1,U,20,1
71,C,74,1,U,45,1
71,C,75,1,U,50,1
71,C,76,1,U,20,0
71,C,77,1,U,20,1
71,C,78,1,U,30,1
71,C,79,1,U,50,0
71,C,80,1,U,30,0
35,C,1,2,F,95,1
35,C,2,2,F,39,0
35,C,3,2,F,19,0
35,C,4,2,F,20,1
35,C,5,2,F,56,0
35,C,6,2,F,18,1
35,C,7,2,F,15,1
35,C,8,2,F,34,1
35,C,9,2,F,78,1
35,C,10,2,F,56,1
35,C,11,2,F,12,0
35,C,12,2,F,73,0
35,C,13,2,F,87,0
35,C,14,2,F,16,0
35,C,15,2,F,70,1
35,C,16,2,F,79,1
35,C,17,2,F,50,0
35,C,18,2,F,70,0
35,C,19,2,F,34,0
35,C,20,2,F,80,1
35,C,21,2,B,34,1
35,C,22,2,B,10,1
35,C,23,2,B,34,0
35,C,24,2,B,5,1
35,C,25,2,B,19,1
35,C,26,2,B,56,1
35,C,27,2,B,20,0
35,C,28,2,B,80,1
35,C,29,2,B,56,1
35,C,30,2,B,67,0
35,C,31,2,B,75,1
35,C,32,2,B,16,0
35,C,33,2,B,50,1
35,C,34,2,B,19,1
35,C,35,2,B,30,1
35,C,36,2,B,60,1
35,C,37,2,B,10,1
35,C,38,2,B,34,0
35,C,39,2,B,90,1
35,C,40,2,B,23,1
35,C,41,2,S,14,1
35,C,42,2,S,30,1
35,C,43,2,S,90,1
35,C,44,2,S,100,0
35,C,45,2,S,78,0
35,C,46,2,S,78,0
35,C,47,2,S,26,0
35,C,48,2,S,17,1
35,C,49,2,S,76,0
35,C,50,2,S,75,1
35,C,51,2,S,100,1
35,C,52,2,S,67,1
35,C,53,2,S,45,1
35,C,54,2,S,56,0
35,C,55,2,S,26,1
35,C,56,2,S,23,1
35,C,57,2,S,90,0
35,C,58,2,S,80,1
35,C,59,2,S,50,1
35,C,60,2,S,90,1
35,C,61,2,U,25,1
35,C,62,2,U,25,1
35,C,63,2,U,56,1
35,C,64,2,U,45,0
35,C,65,2,U,45,1
35,C,66,2,U,13,1
35,C,67,2,U,0,1
35,C,68,2,U,23,1
35,C,69,2,U,24,1
35,C,70,2,U,2,1
35,C,71,2,U,5,1
35,C,72,2,U,43,1
35,C,73,2,U,3,1
35,C,74,2,U,12,1
35,C,75,2,U,21,1
35,C,76,2,U,21,1
35,C,77,2,U,23,1
35,C,78,2,U,54,1
35,C,79,2,U,34,1
35,C,80,2,U,2,1
39,C,1,2,F,10,1
39,C,2,2,F,90,0
39,C,3,2,F,4,0
39,C,4,2,F,0,0
39,C,5,2,F,30,1
39,C,6,2,F,89,0
39,C,7,2,F,12,1
39,C,8,2,F,19,0
39,C,9,2,F,87,0
39,C,10,2,F,98,0
39,C,11,2,F,1,1
39,C,12,2,F,100,1
39,C,13,2,F,80,1
39,C,14,2,F,90,1
39,C,15,2,F,100,1
39,C,16,2,F,95,1
39,C,17,2,F,70,1
39,C,18,2,F,56,0
39,C,19,2,F,78,1
39,C,20,2,F,80,1
39,C,21,2,B,90,1
39,C,22,2,B,87,1
39,C,23,2,B,90,1
39,C,24,2,B,63,1
39,C,25,2,B,57,1
39,C,26,2,B,55,1
39,C,27,2,B,23,1
39,C,28,2,B,86,1
39,C,29,2,B,98,0
39,C,30,2,B,96,0
39,C,31,2,B,50,1
39,C,32,2,B,83,1
39,C,33,2,B,92,1
39,C,34,2,B,90,1
39,C,35,2,B,13,1
39,C,36,2,B,100,1
39,C,37,2,B,80,1
39,C,38,2,B,75,0
39,C,39,2,B,69,1
39,C,40,2,B,93,0
39,C,41,2,S,70,0
39,C,42,2,S,69,0
39,C,43,2,S,60,0
39,C,44,2,S,79,1
39,C,45,2,S,100,0
39,C,46,2,S,54,1
39,C,47,2,S,80,0
39,C,48,2,S,95,0
39,C,49,2,S,83,0
39,C,50,2,S,20,0
39,C,51,2,S,40,0
39,C,52,2,S,30,0
39,C,53,2,S,100,0
39,C,54,2,S,54,0
39,C,55,2,S,80,0
39,C,56,2,S,34,0
39,C,57,2,S,89,0
39,C,58,2,S,69,1
39,C,59,2,S,90,1
39,C,60,2,S,78,0
39,C,61,2,U,0,0
39,C,62,2,U,49,0
39,C,63,2,U,4,0
39,C,64,2,U,20,0
39,C,65,2,U,0,1
39,C,66,2,U,2,1
39,C,67,2,U,2,0
39,C,68,2,U,43,0
39,C,69,2,U,45,0
39,C,70,2,U,20,1
39,C,71,2,U,1,1
39,C,72,2,U,19,0
39,C,73,2,U,5,0
39,C,74,2,U,67,0
39,C,75,2,U,40,0
39,C,76,2,U,0,0
39,C,77,2,U,0,0
39,C,78,2,U,1,0
39,C,79,2,U,9,0
39,C,80,2,U,23,0
43,C,1,2,F,0,0
43,C,2,2,F,100,0
43,C,3,2,F,80,0
43,C,4,2,F,0,0
43,C,5,2,F,60,0
43,C,6,2,F,0,0
43,C,7,2,F,0,0
43,C,8,2,F,40,0
43,C,9,2,F,50,1
43,C,10,2,F,8,1
43,C,11,2,F,20,1
43,C,12,2,F,30,1
43,C,13,2,F,80,0
43,C,14,2,F,90,0
43,C,15,2,F,0,0
43,C,16,2,F,0,0
43,C,17,2,F,100,0
43,C,18,2,F,50,0
43,C,19,2,F,30,1
43,C,20,2,F,0,0
43,C,21,2,B,0,0
43,C,22,2,B,80,1
43,C,23,2,B,10,0
43,C,24,2,B,40,1
43,C,25,2,B,0,0
43,C,26,2,B,0,0
43,C,27,2,B,0,1
43,C,28,2,B,90,0
43,C,29,2,B,50,0
43,C,30,2,B,90,0
43,C,31,2,B,40,1
43,C,32,2,B,80,0
43,C,33,2,B,100,1
43,C,34,2,B,0,0
43,C,35,2,B,100,1
43,C,36,2,B,0,1
43,C,37,2,B,0,0
43,C,38,2,B,50,1
43,C,39,2,B,100,1
43,C,40,2,B,50,1
43,C,41,2,S,40,1
43,C,42,2,S,0,1
43,C,43,2,S,0,1
43,C,44,2,S,100,1
43,C,45,2,S,30,1
43,C,46,2,S,100,1
43,C,47,2,S,60,1
43,C,48,2,S,100,0
43,C,49,2,S,50,1
43,C,50,2,S,70,0
43,C,51,2,S,0,0
43,C,52,2,S,50,0
43,C,53,2,S,90,0
43,C,54,2,S,0,1
43,C,55,2,S,50,0
43,C,56,2,S,100,0
43,C,57,2,S,80,0
43,C,58,2,S,0,0
43,C,59,2,S,100,0
43,C,60,2,S,0,0
43,C,61,2,U,0,0
43,C,62,2,U,0,0
43,C,63,2,U,0,0
43,C,64,2,U,0,0
43,C,65,2,U,0,0
43,C,66,2,U,0,0
43,C,67,2,U,70,1
43,C,68,2,U,0,1
43,C,69,2,U,0,1
43,C,70,2,U,0,0
43,C,71,2,U,0,1
43,C,72,2,U,100,1
43,C,73,2,U,0,1
43,C,74,2,U,0,1
43,C,75,2,U,0,0
43,C,76,2,U,0,1
43,C,77,2,U,0,1
43,C,78,2,U,0,0
43,C,79,2,U,0,0
43,C,80,2,U,0,0
47,C,1,2,F,0,0
47,C,2,2,F,60,0
47,C,5,2,F,42,0
47,C,6,2,F,50,0
47,C,7,2,F,30,0
47,C,8,2,F,90,0
47,C,9,2,F,80,0
47,C,10,2,F,50,0
47,C,11,2,F,40,0
47,C,12,2,F,70,0
47,C,13,2,F,60,0
47,C,14,2,F,0,1
47,C,15,2,F,20,0
47,C,16,2,F,80,0
47,C,17,2,F,0,0
47,C,18,2,F,80,0
47,C,19,2,F,70,0
47,C,20,2,F,1,0
47,C,21,2,B,70,0
47,C,22,2,B,0,0
47,C,23,2,B,40,0
47,C,24,2,B,90,0
47,C,25,2,B,100,0
47,C,26,2,B,90,0
47,C,27,2,B,100,0
47,C,28,2,B,4,1
47,C,29,2,B,70,1
47,C,30,2,B,70,1
47,C,31,2,B,80,0
47,C,32,2,B,50,0
47,C,33,2,B,30,0
47,C,34,2,B,60,0
47,C,35,2,B,70,0
47,C,36,2,B,40,0
47,C,37,2,B,60,1
47,C,38,2,B,20,1
47,C,39,2,B,60,0
47,C,40,2,B,80,1
47,C,41,2,S,70,0
47,C,42,2,S,60,0
47,C,43,2,S,60,0
47,C,44,2,S,70,1
47,C,45,2,S,20,1
47,C,46,2,S,20,1
47,C,47,2,S,80,1
47,C,48,2,S,20,0
47,C,49,2,S,70,0
47,C,50,2,S,90,1
47,C,51,2,S,50,0
47,C,54,2,S,0,0
47,C,55,2,S,90,1
47,C,56,2,S,70,0
47,C,57,2,S,3,0
47,C,58,2,S,80,0
47,C,59,2,S,40,1
47,C,60,2,S,0,1
47,C,61,2,U,50,1
47,C,62,2,U,0,0
47,C,64,2,U,0,1
47,C,65,2,U,0,1
47,C,66,2,U,0,1
47,C,67,2,U,0,1
47,C,68,2,U,20,1
47,C,69,2,U,0,0
47,C,70,2,U,0,1
47,C,71,2,U,0,0
47,C,72,2,U,70,1
47,C,73,2,U,0,0
47,C,74,2,U,0,1
47,C,75,2,U,0,1
47,C,76,2,U,0,1
47,C,77,2,U,0,1
47,C,78,2,U,20,1
47,C,79,2,U,0,1
47,C,80,2,U,0,0
51,C,1,2,F,3,1
51,C,2,2,F,90,1
51,C,3,2,F,95,1
51,C,4,2,F,70,1
51,C,5,2,F,10,0
51,C,6,2,F,0,1
51,C,7,2,F,1,1
51,C,8,2,F,20,1
51,C,9,2,F,60,0
51,C,10,2,F,5,1
51,C,11,2,F,80,1
51,C,12,2,F,60,1
51,C,13,2,F,100,1
51,C,14,2,F,90,0
51,C,15,2,F,0,0
51,C,16,2,F,55,0
51,C,17,2,F,90,0
51,C,18,2,F,60,0
51,C,19,2,F,90,0
51,C,20,2,F,90,1
51,C,21,2,B,20,1
51,C,22,2,B,5,1
51,C,23,2,B,43,1
51,C,24,2,B,40,0
51,C,25,2,B,0,1
51,C,26,2,B,33,0
51,C,27,2,B,20,1
51,C,28,2,B,0,1
51,C,29,2,B,20,1
51,C,30,2,B,70,1
51,C,31,2,B,12,1
51,C,32,2,B,97,1
51,C,33,2,B,70,1
51,C,34,2,B,30,0
51,C,35,2,B,95,1
51,C,36,2,B,30,0
51,C,37,2,B,15,1
51,C,38,2,B,5,1
51,C,39,2,B,20,1
51,C,40,2,B,55,0
51,C,41,2,S,100,0
51,C,42,2,S,90,1
51,C,43,2,S,0,1
51,C,44,2,S,90,1
51,C,45,2,S,65,0
51,C,46,2,S,45,1
51,C,47,2,S,78,1
51,C,48,2,S,90,1
51,C,49,2,S,60,1
51,C,50,2,S,90,1
51,C,51,2,S,70,1
51,C,52,2,S,95,0
51,C,53,2,S,90,0
51,C,54,2,S,25,0
51,C,55,2,S,10,1
51,C,56,2,S,40,1
51,C,57,2,S,10,1
51,C,58,2,S,0,0
51,C,59,2,S,80,1
51,C,60,2,S,0,0
51,C,61,2,U,90,1
51,C,62,2,U,0,0
51,C,63,2,U,5,0
51,C,64,2,U,3,0
51,C,65,2,U,20,1
51,C,66,2,U,20,1
51,C,67,2,U,35,1
51,C,68,2,U,0,1
51,C,69,2,U,0,1
51,C,70,2,U,90,0
51,C,71,2,U,10,1
51,C,72,2,U,80,0
51,C,73,2,U,20,1
51,C,74,2,U,0,1
51,C,75,2,U,10,1
51,C,76,2,U,10,1
51,C,77,2,U,55,0
51,C,78,2,U,30,1
51,C,79,2,U,9,0
51,C,80,2,U,20,1
55,C,1,2,F,59,0
55,C,2,2,F,80,1
55,C,3,2,F,5,1
55,C,4,2,F,20,1
55,C,5,2,F,23,1
55,C,6,2,F,0,1
55,C,7,2,F,29,1
55,C,8,2,F,48,1
55,C,9,2,F,29,1
55,C,10,2,F,90,1
55,C,11,2,F,6,1
55,C,12,2,F,98,1
55,C,13,2,F,100,1
55,C,14,2,F,39,1
55,C,15,2,F,78,0
55,C,16,2,F,19,1
55,C,17,2,F,83,0
55,C,18,2,F,90,1
55,C,19,2,F,90,0
55,C,20,2,F,28,0
55,C,21,2,B,100,1
55,C,22,2,B,25,1
55,C,23,2,B,39,1
55,C,24,2,B,20,0
55,C,25,2,B,20,0
55,C,26,2,B,20,1
55,C,27,2,B,10,1
55,C,28,2,B,20,0
55,C,29,2,B,90,1
55,C,30,2,B,24,1
55,C,31,2,B,12,0
55,C,32,2,B,10,0
55,C,33,2,B,30,1
55,C,34,2,B,0,1
55,C,35,2,B,26,1
55,C,36,2,B,0,1
55,C,37,2,B,98,0
55,C,38,2,B,12,0
55,C,39,2,B,90,1
55,C,40,2,B,20,0
55,C,41,2,S,20,0
55,C,42,2,S,100,0
55,C,43,2,S,10,0
55,C,44,2,S,2,0
55,C,45,2,S,20,0
55,C,46,2,S,0,0
55,C,47,2,S,10,0
55,C,48,2,S,10,0
55,C,49,2,S,5,1
55,C,50,2,S,80,1
55,C,51,2,S,10,1
55,C,52,2,S,100,0
55,C,53,2,S,20,0
55,C,54,2,S,80,1
55,C,55,2,S,30,0
55,C,56,2,S,39,0
55,C,57,2,S,1,1
55,C,58,2,S,80,1
55,C,59,2,S,90,1
55,C,60,2,S,24,1
55,C,61,2,U,28,1
55,C,62,2,U,3,0
55,C,63,2,U,37,1
55,C,64,2,U,0,1
55,C,65,2,U,67,1
55,C,66,2,U,20,1
55,C,67,2,U,0,1
55,C,68,2,U,90,0
55,C,69,2,U,30,0
55,C,70,2,U,0,0
55,C,71,2,U,0,0
55,C,72,2,U,100,0
55,C,73,2,U,0,0
55,C,74,2,U,90,1
55,C,75,2,U,0,1
55,C,76,2,U,57,0
55,C,77,2,U,0,1
55,C,78,2,U,50,0
55,C,79,2,U,29,0
55,C,80,2,U,1,0
63,C,1,2,F,75,0
63,C,2,2,F,85,0
63,C,3,2,F,80,1
63,C,4,2,F,65,1
63,C,5,2,F,90,0
63,C,6,2,F,20,1
63,C,7,2,F,75,0
63,C,8,2,F,80,1
63,C,9,2,F,85,1
63,C,10,2,F,80,1
63,C,11,2,F,85,0
63,C,12,2,F,85,0
63,C,13,2,F,75,1
63,C,14,2,F,50,1
63,C,15,2,F,80,1
63,C,16,2,F,90,0
63,C,17,2,F,80,0
63,C,18,2,F,80,0
63,C,19,2,F,80,1
63,C,20,2,F,90,0
63,C,21,2,B,6,0
63,C,22,2,B,50,0
63,C,23,2,B,80,1
63,C,24,2,B,75,1
63,C,25,2,B,20,0
63,C,26,2,B,75,0
63,C,27,2,B,80,0
63,C,28,2,B,85,1
63,C,29,2,B,75,0
63,C,30,2,B,90,0
63,C,31,2,B,90,0
63,C,32,2,B,90,0
63,C,33,2,B,90,0
63,C,34,2,B,80,0
63,C,35,2,B,80,0
63,C,36,2,B,20,0
63,C,37,2,B,100,0
63,C,38,2,B,80,1
63,C,39,2,B,80,0
63,C,40,2,B,90,0
63,C,41,2,S,75,0
63,C,42,2,S,90,0
63,C,43,2,S,50,0
63,C,44,2,S,75,0
63,C,45,2,S,78,0
63,C,46,2,S,85,0
63,C,47,2,S,75,0
63,C,48,2,S,90,0
63,C,49,2,S,50,0
63,C,50,2,S,75,0
63,C,51,2,S,80,0
63,C,52,2,S,85,0
63,C,53,2,S,90,0
63,C,54,2,S,50,0
63,C,55,2,S,20,0
63,C,56,2,S,80,0
63,C,57,2,S,68,0
63,C,58,2,S,90,0
63,C,59,2,S,90,0
63,C,60,2,S,20,0
63,C,61,2,U,60,0
63,C,62,2,U,46,0
63,C,63,2,U,0,0
63,C,64,2,U,20,0
63,C,65,2,U,10,0
63,C,66,2,U,60,0
63,C,67,2,U,50,0
63,C,68,2,U,40,0
63,C,69,2,U,30,0
63,C,70,2,U,20,0
63,C,71,2,U,10,0
63,C,72,2,U,80,0
63,C,73,2,U,20,0
63,C,74,2,U,28,0
63,C,75,2,U,30,0
63,C,76,2,U,20,0
63,C,77,2,U,23,0
63,C,78,2,U,50,0
63,C,79,2,U,20,0
63,C,80,2,U,20,0
67,C,1,2,F,50,0
67,C,2,2,F,50,0
67,C,3,2,F,80,0
67,C,4,2,F,55,0
67,C,5,2,F,65,0
67,C,6,2,F,10,0
67,C,7,2,F,40,0
67,C,8,2,F,70,1
67,C,9,2,F,70,0
67,C,10,2,F,40,0
67,C,11,2,F,50,0
67,C,12,2,F,36,0
67,C,13,2,F,60,0
67,C,14,2,F,68,0
67,C,15,2,F,50,0
67,C,16,2,F,60,0
67,C,17,2,F,40,0
67,C,18,2,F,20,0
67,C,19,2,F,80,0
67,C,20,2,F,50,1
67,C,21,2,B,70,0
67,C,22,2,B,25,0
67,C,23,2,B,70,0
67,C,24,2,B,70,0
67,C,25,2,B,20,0
67,C,26,2,B,70,0
67,C,27,2,B,60,0
67,C,28,2,B,60,0
67,C,29,2,B,70,0
67,C,30,2,B,65,0
67,C,31,2,B,60,0
67,C,32,2,B,80,0
67,C,33,2,B,60,0
67,C,34,2,B,60,0
67,C,35,2,B,50,1
67,C,36,2,B,50,0
67,C,37,2,B,55,0
67,C,38,2,B,50,1
67,C,39,2,B,50,0
67,C,40,2,B,90,0
67,C,41,2,S,70,0
67,C,42,2,S,45,0
67,C,43,2,S,60,0
67,C,44,2,S,65,0
67,C,45,2,S,75,0
67,C,46,2,S,50,0
67,C,47,2,S,65,0
67,C,48,2,S,70,0
67,C,49,2,S,60,0
67,C,50,2,S,70,0
67,C,51,2,S,65,0
67,C,52,2,S,50,0
67,C,53,2,S,55,0
67,C,54,2,S,10,0
67,C,55,2,S,70,0
67,C,56,2,S,55,0
67,C,57,2,S,60,0
67,C,58,2,S,1,0
67,C,59,2,S,50,0
67,C,60,2,S,10,0
67,C,61,2,U,10,0
67,C,62,2,U,10,1
67,C,63,2,U,10,1
67,C,64,2,U,10,1
67,C,65,2,U,10,1
67,C,66,2,U,20,1
67,C,67,2,U,35,0
67,C,68,2,U,10,1
67,C,69,2,U,0,0
67,C,70,2,U,10,0
67,C,71,2,U,5,0
67,C,72,2,U,80,0
67,C,73,2,U,40,0
67,C,74,2,U,10,0
67,C,75,2,U,10,0
67,C,76,2,U,30,0
67,C,77,2,U,10,0
67,C,78,2,U,40,0
67,C,79,2,U,20,0
67,C,80,2,U,10,0
71,C,1,2,F,90,0
71,C,2,2,F,50,0
71,C,3,2,F,70,0
71,C,4,2,F,100,0
71,C,5,2,F,50,0
71,C,6,2,F,0,0
71,C,7,2,F,60,0
71,C,8,2,F,100,0
71,C,9,2,F,100,0
71,C,10,2,F,100,0
71,C,11,2,F,80,0
71,C,12,2,F,100,0
71,C,13,2,F,100,0
71,C,14,2,F,80,0
71,C,15,2,F,90,0
71,C,16,2,F,100,0
71,C,17,2,F,60,0
71,C,18,2,F,90,0
71,C,19,2,F,90,0
71,C,20,2,F,100,0
71,C,21,2,B,80,0
71,C,22,2,B,1,0
71,C,23,2,B,70,0
71,C,24,2,B,70,0
71,C,25,2,B,80,0
71,C,26,2,B,100,0
71,C,27,2,B,90,0
71,C,28,2,B,100,0
71,C,29,2,B,90,0
71,C,30,2,B,80,0
71,C,31,2,B,90,0
71,C,32,2,B,70,0
71,C,33,2,B,90,0
71,C,34,2,B,100,0
71,C,35,2,B,70,0
71,C,36,2,B,70,0
71,C,37,2,B,40,1
71,C,38,2,B,90,0
71,C,39,2,B,90,1
71,C,40,2,B,10,0
71,C,41,2,S,70,0
71,C,42,2,S,90,0
71,C,43,2,S,100,1
71,C,44,2,S,90,1
71,C,45,2,S,100,0
71,C,46,2,S,50,0
71,C,47,2,S,100,0
71,C,48,2,S,100,1
71,C,49,2,S,100,0
71,C,50,2,S,10,0
71,C,51,2,S,90,0
71,C,52,2,S,70,0
71,C,53,2,S,6,0
71,C,54,2,S,30,0
71,C,55,2,S,70,0
71,C,56,2,S,60,0
71,C,57,2,S,60,1
71,C,58,2,S,80,1
71,C,59,2,S,100,1
71,C,60,2,S,10,1
71,C,61,2,U,100,0
71,C,62,2,U,50,1
71,C,63,2,U,20,0
71,C,64,2,U,70,0
71,C,65,2,U,40,0
71,C,66,2,U,30,0
71,C,67,2,U,7,0
71,C,68,2,U,10,0
71,C,69,2,U,40,0
71,C,70,2,U,30,0
71,C,71,2,U,60,0
71,C,72,2,U,100,1
71,C,73,2,U,10,1
71,C,74,2,U,10,1
71,C,75,2,U,70,1
71,C,76,2,U,40,1
71,C,77,2,U,10,1
71,C,78,2,U,80,1
71,C,79,2,U,60,1
71,C,80,2,U,20,1
36,D,1,1,F,100,1
36,D,2,1,F,32,0
36,D,3,1,F,97,0
36,D,4,1,F,20,0
36,D,5,1,F,25,0
36,D,6,1,F,34,1
36,D,7,1,F,100,1
36,D,8,1,F,50,0
36,D,9,1,F,92,0
36,D,10,1,F,90,1
36,D,11,1,F,12,0
36,D,12,1,F,79,0
36,D,13,1,F,100,0
36,D,14,1,F,40,0
36,D,15,1,F,68,0
36,D,16,1,F,50,1
36,D,17,1,F,100,0
36,D,18,1,F,100,0
36,D,19,1,F,50,1
36,D,20,1,F,100,1
36,D,21,1,B,43,1
36,D,22,1,B,75,1
36,D,23,1,B,98,1
36,D,24,1,B,10,1
36,D,25,1,B,92,1
36,D,26,1,B,99,1
36,D,27,1,B,40,0
36,D,28,1,B,99,1
36,D,29,1,B,20,1
36,D,30,1,B,100,1
36,D,31,1,B,100,0
36,D,32,1,B,50,1
36,D,33,1,B,23,1
36,D,34,1,B,4,1
36,D,35,1,B,99,1
36,D,36,1,B,78,0
36,D,37,1,B,5,1
36,D,38,1,B,50,1
36,D,39,1,B,50,1
36,D,40,1,B,50,0
36,D,41,1,S,23,1
36,D,42,1,S,10,0
36,D,43,1,S,1,1
36,D,44,1,S,97,1
36,D,45,1,S,15,1
36,D,46,1,S,100,1
36,D,47,1,S,98,1
36,D,48,1,S,65,1
36,D,49,1,S,0,1
36,D,50,1,S,65,1
36,D,51,1,S,50,1
36,D,52,1,S,50,1
36,D,53,1,S,100,0
36,D,54,1,S,89,0
36,D,55,1,S,79,1
36,D,56,1,S,50,1
36,D,57,1,S,100,1
36,D,58,1,S,100,1
36,D,59,1,S,13,1
36,D,60,1,S,0,1
36,D,61,1,U,1,1
36,D,62,1,U,12,1
36,D,63,1,U,10,0
36,D,64,1,U,0,1
36,D,65,1,U,0,1
36,D,66,1,U,2,1
36,D,67,1,U,50,0
36,D,68,1,U,0,1
36,D,69,1,U,0,1
36,D,70,1,U,0,1
36,D,71,1,U,1,0
36,D,72,1,U,34,0
36,D,73,1,U,45,1
36,D,74,1,U,0,0
36,D,75,1,U,0,1
36,D,76,1,U,0,0
36,D,77,1,U,0,1
36,D,78,1,U,17,1
36,D,79,1,U,0,0
36,D,80,1,U,1,1
40,D,1,1,F,45,0
40,D,2,1,F,67,0
40,D,4,1,F,78,0
40,D,5,1,F,56,0
40,D,6,1,F,23,0
40,D,7,1,F,56,1
40,D,8,1,F,55,1
40,D,9,1,F,78,1
40,D,10,1,F,78,0
40,D,11,1,F,78,1
40,D,12,1,F,78,1
40,D,13,1,F,7,1
40,D,14,1,F,99,1
40,D,15,1,F,88,1
40,D,16,1,F,67,1
40,D,17,1,F,88,0
40,D,18,1,F,77,1
40,D,19,1,F,45,0
40,D,20,1,F,56,1
40,D,21,1,B,45,1
40,D,22,1,B,54,1
40,D,23,1,B,9,1
40,D,24,1,B,67,1
40,D,26,1,B,78,1
40,D,27,1,B,67,1
40,D,28,1,B,88,0
40,D,29,1,B,67,1
40,D,30,1,B,78,1
40,D,31,1,B,88,1
40,D,32,1,B,88,0
40,D,33,1,B,77,1
40,D,34,1,B,99,1
40,D,35,1,B,8,1
40,D,36,1,B,88,1
40,D,37,1,B,45,1
40,D,38,1,B,87,0
40,D,39,1,B,88,0
40,D,40,1,B,99,0
40,D,41,1,S,89,0
40,D,42,1,S,56,0
40,D,43,1,S,99,0
40,D,44,1,S,57,0
40,D,45,1,S,78,0
40,D,47,1,S,34,0
40,D,48,1,S,99,1
40,D,49,1,S,66,0
40,D,50,1,S,34,0
40,D,51,1,S,77,0
40,D,52,1,S,68,0
40,D,53,1,S,78,0
40,D,54,1,S,66,0
40,D,55,1,S,87,0
40,D,56,1,S,65,0
40,D,57,1,S,23,1
40,D,58,1,S,88,0
40,D,59,1,S,89,0
40,D,60,1,S,34,0
40,D,61,1,U,44,0
40,D,65,1,U,32,1
40,D,66,1,U,56,0
40,D,67,1,U,34,0
40,D,68,1,U,45,1
40,D,69,1,U,45,1
40,D,70,1,U,23,1
40,D,71,1,U,65,0
40,D,72,1,U,89,0
40,D,73,1,U,56,0
40,D,74,1,U,12,0
40,D,75,1,U,12,0
40,D,76,1,U,79,1
40,D,77,1,U,13,0
40,D,78,1,U,36,0
40,D,79,1,U,3,0
40,D,80,1,U,34,0
44,D,1,1,F,15,0
44,D,2,1,F,25,0
44,D,3,1,F,34,1
44,D,4,1,F,23,0
44,D,5,1,F,22,0
44,D,6,1,F,89,0
44,D,7,1,F,0,0
44,D,8,1,F,78,1
44,D,9,1,F,25,0
44,D,10,1,F,93,0
44,D,11,1,F,45,0
44,D,12,1,F,5,0
44,D,13,1,F,55,1
44,D,14,1,F,14,0
44,D,15,1,F,67,1
44,D,16,1,F,78,0
44,D,17,1,F,17,1
44,D,18,1,F,89,0
44,D,19,1,F,99,1
44,D,20,1,F,72,0
44,D,21,1,B,67,0
44,D,22,1,B,4,1
44,D,23,1,B,40,0
44,D,24,1,B,80,1
44,D,25,1,B,43,0
44,D,26,1,B,20,1
44,D,27,1,B,83,1
44,D,28,1,B,60,0
44,D,29,1,B,35,0
44,D,30,1,B,83,1
44,D,31,1,B,60,0
