"X","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","RT","block_type","letter","number","key2","response2","match2","score2","zRT"
5551,"CVOE_B",1014,1,4,55,"I 21","Number","Y",FALSE,"OE","p",1286,"alt","I",1,"o","e",FALSE,0,-0.274845093133109
5552,"CVOE_B",1014,1,4,56,"J 29","Number","N",TRUE,"OE","q",800,"alt","J",9,"o","o",TRUE,1,-0.503358089332163
5555,"CVOE_B",1014,1,4,59,"S 72","Number","Y",FALSE,"OE","q",1090,"alt","S",2,"e","o",FALSE,0,-0.367002597773057
5556,"CVOE_B",1014,1,4,60,"U 84","Number","N",TRUE,"OE","p",1739,"alt","U",4,"e","e",TRUE,1,-0.0618484114907797
5559,"CVOE_B",1014,1,4,63,"E 99","Number","Y",FALSE,"OE","q",6418,"alt","E",9,"o","o",TRUE,1,2.13817691611288
5560,"CVOE_B",1014,1,4,64,"H 16","Number","N",FALSE,"OE","p",2072,"alt","H",6,"e","e",TRUE,1,0.0947253081270912
5563,"CVOE_B",1014,1,4,67,"O 22","Number","Y",TRUE,"OE","p",1808,"alt","O",2,"e","e",TRUE,1,-0.0294052083267164
5564,"CVOE_B",1014,1,4,68,"P 41","Number","N",TRUE,"OE","q",1536,"alt","P",1,"o","o",TRUE,1,-0.157297255582154
5567,"CVOE_B",1014,1,4,71,"A 42","Number","Y",TRUE,"OE","p",3030,"alt","A",2,"e","e",TRUE,1,0.545168621622347
5568,"CVOE_B",1014,1,4,72,"D 85","Number","N",TRUE,"OE","q",1550,"alt","D",5,"o","o",TRUE,1,-0.150714576679301
5571,"CVOE_B",1014,1,4,75,"I 70","Number","Y",TRUE,"OE","p",2946,"alt","I",0,"e","e",TRUE,1,0.505672548205227
5572,"CVOE_B",1014,1,4,76,"J 88","Number","N",FALSE,"OE","p",1814,"alt","J",8,"e","e",TRUE,1,-0.0265840602254935
5575,"CVOE_B",1014,1,4,79,"S 98","Number","Y",FALSE,"OE","p",5476,"alt","S",8,"e","e",TRUE,1,1.69525666422088
5576,"CVOE_B",1014,1,4,80,"U 37","Number","N",FALSE,"OE","q",1487,"alt","U",7,"o","o",TRUE,1,-0.180336631742141
5579,"CVOE_B",1014,1,4,83,"E 93","Number","Y",FALSE,"OE","q",1544,"alt","E",3,"o","o",TRUE,1,-0.153535724780524
5580,"CVOE_B",1014,1,4,84,"H 27","Number","N",TRUE,"OE","q",1851,"alt","H",7,"o","o",TRUE,1,-0.00918698026795226
5583,"CVOE_B",1014,1,4,87,"O 28","Number","Y",TRUE,"OE","p",796,"alt","O",8,"e","e",TRUE,1,-0.505238854732979
5584,"CVOE_B",1014,1,4,88,"P 59","Number","N",TRUE,"OE","q",3609,"alt","P",9,"o","o",TRUE,1,0.817409413390357
5587,"CVOE_B",1014,1,4,91,"A 56","Number","Y",TRUE,"OE","p",1936,"alt","A",6,"e","e",TRUE,1,0.0307792844993721
5588,"CVOE_B",1014,1,4,92,"D 01","Number","N",TRUE,"OE","q",808,"alt","D",1,"o","o",TRUE,1,-0.499596558530533
5591,"CVOE_B",1014,1,4,95,"I 05","Number","Y",FALSE,"OE","q",1722,"alt","I",5,"o","o",TRUE,1,-0.0698416644442446
5592,"CVOE_B",1014,1,4,96,"J 55","Number","N",TRUE,"OE","p",6625,"alt","J",5,"o","e",FALSE,0,2.23550652560507
5595,"CVOE_B",1014,1,4,99,"S 92","Number","Y",FALSE,"OE","p",4646,"alt","S",2,"e","e",TRUE,1,1.30499784355172
5596,"CVOE_B",1014,1,4,100,"U 34","Number","N",TRUE,"OE","q",1603,"alt","U",4,"e","o",FALSE,0,-0.125794435118499
5599,"CVOE_B",1014,1,4,103,"E 48","Number","Y",TRUE,"OE","p",1842,"alt","E",8,"e","e",TRUE,1,-0.0134187024197866
5600,"CVOE_B",1014,1,4,104,"H 76","Number","N",FALSE,"OE","q",2773,"alt","H",6,"e","o",FALSE,0,0.424329444619967
5603,"CVOE_B",1014,1,4,107,"O 48","Number","Y",TRUE,"OE","p",1747,"alt","O",8,"e","e",TRUE,1,-0.0580868806891492
5604,"CVOE_B",1014,1,4,108,"P 22","Number","N",FALSE,"OE","q",816,"alt","P",2,"e","o",FALSE,0,-0.495835027728902
5607,"CVOE_B",1014,1,4,111,"A 91","Number","Y",FALSE,"OE","p",1226,"alt","A",1,"o","e",FALSE,0,-0.303056574145338
5608,"CVOE_B",1014,1,4,112,"D 78","Number","N",FALSE,"OE","p",4772,"alt","D",8,"e","e",TRUE,1,1.3642419536774
5611,"CVOE_B",1014,1,4,115,"I 65","Number","Y",FALSE,"OE","q",1773,"alt","I",5,"o","o",TRUE,1,-0.0458619055838499
5612,"CVOE_B",1014,1,4,116,"J 52","Number","N",FALSE,"OE","p",2537,"alt","J",2,"e","e",TRUE,1,0.313364285971866
5615,"CVOE_B",1014,1,4,119,"S 45","Number","Y",TRUE,"OE","q",1377,"alt","S",5,"o","o",TRUE,1,-0.232057680264561
5616,"CVOE_B",1014,1,4,120,"U 26","Number","N",TRUE,"OE","p",1730,"alt","U",6,"e","e",TRUE,1,-0.0660801336426141
5809,"CVOE_B",2006,1,3,11,"U 38","Number","N",TRUE,"OE","q",1305,"shuf","U",8,"e","o",FALSE,0,-0.265911457479236
5812,"CVOE_B",2006,1,3,14,"J 61","Number","Y",TRUE,"OE","q",3346,"shuf","J",1,"o","o",TRUE,1,0.693749088286754
5813,"CVOE_B",2006,1,3,15,"D 51","Number","N",TRUE,"OE","q",927,"shuf","D",1,"o","o",TRUE,1,-0.443643787856279
5814,"CVOE_B",2006,1,3,16,"S 28","Number","N",FALSE,"OE","p",2830,"shuf","S",8,"e","e",TRUE,1,0.451130351581584
5818,"CVOE_B",2006,1,3,20,"E 05","Number","Y",FALSE,"OE","q",1707,"shuf","E",5,"o","o",TRUE,1,-0.0768945346973018
5820,"CVOE_B",2006,1,3,22,"D 88","Number","Y",FALSE,"OE","p",2270,"shuf","D",8,"e","e",TRUE,1,0.187823195467447
5822,"CVOE_B",2006,1,3,24,"U 43","Number","Y",FALSE,"OE","q",2360,"shuf","U",3,"o","o",TRUE,1,0.23014041698579
5823,"CVOE_B",2006,1,3,25,"H 10","Number","N",FALSE,"OE","p",2753,"shuf","H",0,"e","e",TRUE,1,0.41492561761589
5826,"CVOE_B",2006,1,3,28,"H 54","Number","Y",FALSE,"OE","p",2945,"shuf","H",4,"e","e",TRUE,1,0.505202356855023
5827,"CVOE_B",2006,1,3,29,"E 99","Number","N",FALSE,"OE","q",2080,"shuf","E",9,"o","o",TRUE,1,0.0984868389287217
5831,"CVOE_B",2006,1,3,33,"H 79","Number","Y",TRUE,"OE","q",2236,"shuf","H",9,"o","o",TRUE,1,0.171836689560517
5832,"CVOE_B",2006,1,3,34,"J 60","Number","N",FALSE,"OE","p",2002,"shuf","J",0,"e","e",TRUE,1,0.061811913612824
5834,"CVOE_B",2006,1,3,36,"P 11","Number","Y",TRUE,"OE","q",1482,"shuf","P",1,"o","o",TRUE,1,-0.182687588493161
5835,"CVOE_B",2006,1,3,37,"D 39","Number","N",TRUE,"OE","q",1831,"shuf","D",9,"o","o",TRUE,1,-0.0185908072720286
5836,"CVOE_B",2006,1,3,38,"E 90","Number","N",TRUE,"OE","p",1535,"shuf","E",0,"e","e",TRUE,1,-0.157767446932358
5837,"CVOE_B",2006,1,3,39,"I 38","Number","N",TRUE,"OE","p",1507,"shuf","I",8,"e","e",TRUE,1,-0.170932804738065
5839,"CVOE_B",2006,1,3,41,"D 41","Number","Y",TRUE,"OE","q",1485,"shuf","D",1,"o","o",TRUE,1,-0.181277014442549
5840,"CVOE_B",2006,1,3,42,"E 06","Number","N",TRUE,"OE","p",2138,"shuf","E",6,"e","e",TRUE,1,0.125757937240543
5841,"CVOE_B",2006,1,3,43,"A 27","Number","N",FALSE,"OE","q",2114,"shuf","A",7,"o","o",TRUE,1,0.114473344835651
5845,"CVOE_B",2006,1,3,47,"P 05","Number","Y",TRUE,"OE","q",1487,"shuf","P",5,"o","o",TRUE,1,-0.180336631742141
5847,"CVOE_B",2006,1,3,49,"I 96","Number","Y",TRUE,"OE","p",2609,"shuf","I",6,"e","e",TRUE,1,0.347218063186541
5848,"CVOE_B",2006,1,3,50,"A 88","Number","N",TRUE,"OE","p",2125,"shuf","A",8,"e","e",TRUE,1,0.119645449687893
5849,"CVOE_B",2006,1,3,51,"I 67","Number","N",FALSE,"OE","q",1692,"shuf","I",7,"o","o",TRUE,1,-0.0839474049503591
5850,"CVOE_B",2006,1,3,52,"D 40","Number","N",FALSE,"OE","p",1960,"shuf","D",0,"e","e",TRUE,1,0.0420638769042637
5852,"CVOE_B",2006,1,3,54,"U 24","Number","Y",TRUE,"OE","p",1642,"shuf","U",4,"e","e",TRUE,1,-0.10745697246055
5853,"CVOE_B",2006,1,3,55,"P 74","Number","N",FALSE,"OE","p",1381,"shuf","P",4,"e","e",TRUE,1,-0.230176914863746
5854,"CVOE_B",2006,1,3,56,"E 70","Number","N",TRUE,"OE","p",943,"shuf","E",0,"e","e",TRUE,1,-0.436120726253018
5855,"CVOE_B",2006,1,3,57,"S 27","Number","N",TRUE,"OE","q",1628,"shuf","S",7,"o","o",TRUE,1,-0.114039651363403
5859,"CVOE_B",2006,1,3,61,"D 74","Number","Y",FALSE,"OE","p",3125,"shuf","D",4,"e","e",TRUE,1,0.58983679989171
5861,"CVOE_B",2006,1,3,63,"E 24","Number","Y",TRUE,"OE","p",1637,"shuf","E",4,"e","e",TRUE,1,-0.109807929211569
5863,"CVOE_B",2006,1,3,65,"D 77","Number","Y",TRUE,"OE","q",2146,"shuf","D",7,"o","o",TRUE,1,0.129519468042174
5864,"CVOE_B",2006,1,3,66,"S 75","Number","N",TRUE,"OE","q",1493,"shuf","S",5,"o","o",TRUE,1,-0.177515483640919
5867,"CVOE_B",2006,1,3,69,"A 38","Number","Y",TRUE,"OE","p",2345,"shuf","A",8,"e","e",TRUE,1,0.223087546732733
5869,"CVOE_B",2006,1,3,71,"S 51","Number","Y",TRUE,"OE","q",3959,"shuf","S",1,"o","o",TRUE,1,0.981976385961693
5873,"CVOE_B",2006,1,3,75,"O 15","Number","Y",FALSE,"OE","q",1370,"shuf","O",5,"o","o",TRUE,1,-0.235349019715988
5875,"CVOE_B",2006,1,3,77,"U 97","Number","Y",FALSE,"OE","q",1636,"shuf","U",7,"o","o",TRUE,1,-0.110278120561773
5876,"CVOE_B",2006,1,3,78,"H 03","Number","N",TRUE,"OE","q",1155,"shuf","H",3,"o","o",TRUE,1,-0.336440160009809
5880,"CVOE_B",2006,1,3,82,"H 81","Number","Y",TRUE,"OE","q",2736,"shuf","H",1,"o","o",TRUE,1,0.406932364662425
5881,"CVOE_B",2006,1,3,83,"I 41","Number","N",FALSE,"OE","q",1089,"shuf","I",1,"o","o",TRUE,1,-0.36747278912326
5883,"CVOE_B",2006,1,3,85,"O 17","Number","Y",FALSE,"OE","q",3678,"shuf","O",7,"o","o",TRUE,1,0.849852616554421
5884,"CVOE_B",2006,1,3,86,"A 10","Number","N",TRUE,"OE","p",2180,"shuf","A",0,"e","e",TRUE,1,0.145505973949103
5892,"CVOE_B",2006,1,3,94,"O 51","Number","Y",FALSE,"OE","q",2365,"shuf","O",1,"o","o",TRUE,1,0.232491373736809
5893,"CVOE_B",2006,1,3,95,"J 26","Number","N",FALSE,"OE","p",2227,"shuf","J",6,"e","e",TRUE,1,0.167604967408683
5895,"CVOE_B",2006,1,3,97,"U 85","Number","Y",FALSE,"OE","q",3199,"shuf","U",5,"o","o",TRUE,1,0.624630959806793
5896,"CVOE_B",2006,1,3,98,"J 77","Number","N",TRUE,"OE","q",1116,"shuf","J",7,"o","o",TRUE,1,-0.354777622667757
5898,"CVOE_B",2006,1,3,100,"H 46","Number","Y",FALSE,"OE","p",2762,"shuf","H",6,"e","e",TRUE,1,0.419157339767725
5899,"CVOE_B",2006,1,3,101,"D 04","Number","N",FALSE,"OE","p",1211,"shuf","D",4,"e","e",TRUE,1,-0.310109444398395
5901,"CVOE_B",2006,1,3,103,"D 99","Number","Y",TRUE,"OE","q",2232,"shuf","D",9,"o","o",TRUE,1,0.169955924159702
5905,"CVOE_B",2006,1,3,107,"O 84","Number","Y",TRUE,"OE","p",1338,"shuf","O",4,"e","e",TRUE,1,-0.25039514292251
5906,"CVOE_B",2006,1,3,108,"A 78","Number","N",TRUE,"OE","p",1292,"shuf","A",8,"e","e",TRUE,1,-0.272023945031886
5907,"CVOE_B",2006,1,3,109,"S 05","Number","N",TRUE,"OE","q",2369,"shuf","S",5,"o","o",TRUE,1,0.234372139137625
5910,"CVOE_B",2006,1,3,112,"U 15","Number","Y",FALSE,"OE","q",2721,"shuf","U",5,"o","o",TRUE,1,0.399879494409368
5913,"CVOE_B",2006,1,3,115,"O 44","Number","Y",TRUE,"OE","p",2565,"shuf","O",4,"e","e",TRUE,1,0.326529643777573
5917,"CVOE_B",2006,1,3,119,"S 22","Number","Y",FALSE,"OE","p",2227,"shuf","S",2,"e","e",TRUE,1,0.167604967408683
5922,"CVOE_B",2006,1,3,124,"J 20","Number","Y",FALSE,"OE","p",1770,"shuf","J",0,"e","e",TRUE,1,-0.0472724796344614
5925,"CVOE_B",2006,1,3,127,"I 68","Number","Y",TRUE,"OE","p",2752,"shuf","I",8,"e","e",TRUE,1,0.414455426265686
5926,"CVOE_B",2006,1,3,128,"J 72","Number","N",FALSE,"OE","p",1357,"shuf","J",2,"e","e",TRUE,1,-0.241461507268638
5927,"CVOE_B",2006,1,3,129,"O 21","Number","N",FALSE,"OE","q",1988,"shuf","O",1,"o","o",TRUE,1,0.0552292347099706
5928,"CVOE_B",2006,1,3,130,"H 22","Number","N",FALSE,"OE","p",2118,"shuf","H",2,"e","e",TRUE,1,0.116354110236467
5931,"CVOE_B",2006,1,4,3,"E 75","Number","Y",FALSE,"OE","q",1635,"alt","E",5,"o","o",TRUE,1,-0.110748311911977
5932,"CVOE_B",2006,1,4,4,"H 81","Number","N",TRUE,"OE","q",1195,"alt","H",1,"o","o",TRUE,1,-0.317632506001656
5935,"CVOE_B",2006,1,4,7,"O 23","Number","Y",FALSE,"OE","p",1865,"alt","O",3,"o","e",FALSE,0,-0.00260430136509883
5936,"CVOE_B",2006,1,4,8,"P 05","Number","N",TRUE,"OE","q",2011,"alt","P",5,"o","o",TRUE,1,0.0660436357646584
5939,"CVOE_B",2006,1,4,11,"A 70","Number","Y",TRUE,"OE","p",2687,"alt","A",0,"e","e",TRUE,1,0.383892988502438
5940,"CVOE_B",2006,1,4,12,"D 12","Number","N",FALSE,"OE","p",2545,"alt","D",2,"e","e",TRUE,1,0.317125816773496
5943,"CVOE_B",2006,1,4,15,"I 41","Number","Y",FALSE,"OE","q",2470,"alt","I",1,"o","o",TRUE,1,0.28186146550821
5944,"CVOE_B",2006,1,4,16,"J 63","Number","N",TRUE,"OE","q",1106,"alt","J",3,"o","o",TRUE,1,-0.359479536169796
5947,"CVOE_B",2006,1,4,19,"S 61","Number","Y",TRUE,"OE","q",1370,"alt","S",1,"o","o",TRUE,1,-0.235349019715988
5948,"CVOE_B",2006,1,4,20,"U 28","Number","N",TRUE,"OE","p",2127,"alt","U",8,"e","e",TRUE,1,0.120585832388301
5951,"CVOE_B",2006,1,4,23,"E 35","Number","Y",FALSE,"OE","q",2601,"alt","E",5,"o","o",TRUE,1,0.34345653238491
5952,"CVOE_B",2006,1,4,24,"H 62","Number","N",FALSE,"OE","p",1988,"alt","H",2,"e","e",TRUE,1,0.0552292347099706
5955,"CVOE_B",2006,1,4,27,"O 12","Number","Y",TRUE,"OE","p",2303,"alt","O",2,"e","e",TRUE,1,0.203339510024173
5956,"CVOE_B",2006,1,4,28,"P 13","Number","N",TRUE,"OE","q",2546,"alt","P",3,"o","o",TRUE,1,0.3175960081237
5959,"CVOE_B",2006,1,4,31,"A 96","Number","Y",TRUE,"OE","p",1786,"alt","A",6,"e","e",TRUE,1,-0.0397494180312003
5960,"CVOE_B",2006,1,4,32,"D 04","Number","N",FALSE,"OE","p",1568,"alt","D",4,"e","e",TRUE,1,-0.142251132375632
5963,"CVOE_B",2006,1,4,35,"I 64","Number","Y",TRUE,"OE","p",2306,"alt","I",4,"e","e",TRUE,1,0.204750084074784
5964,"CVOE_B",2006,1,4,36,"J 76","Number","N",FALSE,"OE","p",1280,"alt","J",6,"e","e",TRUE,1,-0.277666241234332
5967,"CVOE_B",2006,1,4,39,"S 72","Number","Y",FALSE,"OE","p",2387,"alt","S",2,"e","e",TRUE,1,0.242835583441293
5968,"CVOE_B",2006,1,4,40,"U 47","Number","N",FALSE,"OE","q",1811,"alt","U",7,"o","o",TRUE,1,-0.0279946342761049
5971,"CVOE_B",2006,1,4,43,"E 40","Number","Y",TRUE,"OE","p",1426,"alt","E",0,"e","e",TRUE,1,-0.209018304104574
5972,"CVOE_B",2006,1,4,44,"H 79","Number","N",TRUE,"OE","q",2332,"alt","H",9,"o","o",TRUE,1,0.216975059180084
5975,"CVOE_B",2006,1,4,47,"O 61","Number","Y",FALSE,"OE","q",1134,"alt","O",1,"o","o",TRUE,1,-0.346314178364089
5976,"CVOE_B",2006,1,4,48,"P 58","Number","N",FALSE,"OE","p",1951,"alt","P",8,"e","e",TRUE,1,0.0378321547524294
5979,"CVOE_B",2006,1,4,51,"A 17","Number","Y",FALSE,"OE","p",1176,"alt","A",7,"o","e",FALSE,0,-0.326566141655528
5980,"CVOE_B",2006,1,4,52,"D 85","Number","N",TRUE,"OE","q",2269,"alt","D",5,"o","o",TRUE,1,0.187353004117243
5983,"CVOE_B",2006,1,4,55,"I 21","Number","Y",FALSE,"OE","q",1925,"alt","I",1,"o","o",TRUE,1,0.0256071796471302
5984,"CVOE_B",2006,1,4,56,"J 29","Number","N",TRUE,"OE","q",1229,"alt","J",9,"o","o",TRUE,1,-0.301646000094726
5987,"CVOE_B",2006,1,4,59,"S 72","Number","Y",FALSE,"OE","p",1950,"alt","S",2,"e","e",TRUE,1,0.0373619634022256
5988,"CVOE_B",2006,1,4,60,"U 84","Number","N",TRUE,"OE","p",1141,"alt","U",4,"e","e",TRUE,1,-0.343022838912662
5991,"CVOE_B",2006,1,4,63,"E 99","Number","Y",FALSE,"OE","q",1488,"alt","E",9,"o","o",TRUE,1,-0.179866440391938
5992,"CVOE_B",2006,1,4,64,"H 16","Number","N",FALSE,"OE","p",1613,"alt","H",6,"e","e",TRUE,1,-0.121092521616461
5995,"CVOE_B",2006,1,4,67,"O 22","Number","Y",TRUE,"OE","p",1679,"alt","O",2,"e","e",TRUE,1,-0.0900598925030087
5996,"CVOE_B",2006,1,4,68,"P 41","Number","N",TRUE,"OE","q",2077,"alt","P",1,"o","o",TRUE,1,0.0970762648781103
5999,"CVOE_B",2006,1,4,71,"A 42","Number","Y",TRUE,"OE","p",3141,"alt","A",2,"e","e",TRUE,1,0.597359861494971
6000,"CVOE_B",2006,1,4,72,"D 85","Number","N",TRUE,"OE","q",3153,"alt","D",5,"o","o",TRUE,1,0.603002157697417
6003,"CVOE_B",2006,1,4,75,"I 70","Number","Y",TRUE,"OE","p",2932,"alt","I",0,"e","e",TRUE,1,0.499089869302373
6004,"CVOE_B",2006,1,4,76,"J 88","Number","N",FALSE,"OE","p",1445,"alt","J",8,"e","e",TRUE,1,-0.200084668450702
6007,"CVOE_B",2006,1,4,79,"S 98","Number","Y",FALSE,"OE","p",2430,"alt","S",8,"e","e",TRUE,1,0.263053811500058
6008,"CVOE_B",2006,1,4,80,"U 37","Number","N",FALSE,"OE","q",2783,"alt","U",7,"o","o",TRUE,1,0.429031358122005
6011,"CVOE_B",2006,1,4,83,"E 93","Number","Y",FALSE,"OE","q",1312,"alt","E",3,"o","o",TRUE,1,-0.262620118027809
6012,"CVOE_B",2006,1,4,84,"H 27","Number","N",TRUE,"OE","q",1700,"alt","H",7,"o","o",TRUE,1,-0.0801858741487286
6015,"CVOE_B",2006,1,4,87,"O 28","Number","Y",TRUE,"OE","p",1650,"alt","O",8,"e","e",TRUE,1,-0.103695441658919
6016,"CVOE_B",2006,1,4,88,"P 59","Number","N",TRUE,"OE","q",1959,"alt","P",9,"o","o",TRUE,1,0.0415936855540599
6019,"CVOE_B",2006,1,4,91,"A 56","Number","Y",TRUE,"OE","p",1938,"alt","A",6,"e","e",TRUE,1,0.0317196671997798
6020,"CVOE_B",2006,1,4,92,"D 01","Number","N",TRUE,"OE","q",3221,"alt","D",1,"o","o",TRUE,1,0.634975169511276
6023,"CVOE_B",2006,1,4,95,"I 05","Number","Y",FALSE,"OE","q",2103,"alt","I",5,"o","o",TRUE,1,0.10930123998341
6024,"CVOE_B",2006,1,4,96,"J 55","Number","N",TRUE,"OE","q",939,"alt","J",5,"o","o",TRUE,1,-0.438001491653833
6027,"CVOE_B",2006,1,4,99,"S 92","Number","Y",FALSE,"OE","p",2283,"alt","S",2,"e","e",TRUE,1,0.193935683020097
6028,"CVOE_B",2006,1,4,100,"U 34","Number","N",TRUE,"OE","p",1404,"alt","U",4,"e","e",TRUE,1,-0.219362513809058
6031,"CVOE_B",2006,1,4,103,"E 48","Number","Y",TRUE,"OE","p",1880,"alt","E",8,"e","e",TRUE,1,0.00444856888795842
6032,"CVOE_B",2006,1,4,104,"H 76","Number","N",FALSE,"OE","p",1683,"alt","H",6,"e","e",TRUE,1,-0.0881791271021934
6035,"CVOE_B",2006,1,4,107,"O 48","Number","Y",TRUE,"OE","p",1591,"alt","O",8,"e","e",TRUE,1,-0.131436731320945
6036,"CVOE_B",2006,1,4,108,"P 22","Number","N",FALSE,"OE","p",1184,"alt","P",2,"e","e",TRUE,1,-0.322804610853898
6039,"CVOE_B",2006,1,4,111,"A 91","Number","Y",FALSE,"OE","q",2833,"alt","A",1,"o","o",TRUE,1,0.452540925632196
6040,"CVOE_B",2006,1,4,112,"D 78","Number","N",FALSE,"OE","p",2165,"alt","D",8,"e","e",TRUE,1,0.138453103696046
6043,"CVOE_B",2006,1,4,115,"I 65","Number","Y",FALSE,"OE","p",1619,"alt","I",5,"o","e",FALSE,0,-0.118271373515238
6044,"CVOE_B",2006,1,4,116,"J 52","Number","N",FALSE,"OE","p",2868,"alt","J",2,"e","e",TRUE,1,0.468997622889329
6047,"CVOE_B",2006,1,4,119,"S 45","Number","Y",TRUE,"OE","q",2352,"alt","S",5,"o","o",TRUE,1,0.22637888618416
6048,"CVOE_B",2006,1,4,120,"U 26","Number","N",TRUE,"OE","p",1678,"alt","U",6,"e","e",TRUE,1,-0.0905300838532125
6242,"CVOE_B",2010,1,3,12,"P 73","Number","N",TRUE,"OE","q",1193,"shuf","P",3,"o","o",TRUE,1,-0.318572888702064
6244,"CVOE_B",2010,1,3,14,"J 61","Number","Y",TRUE,"OE","q",796,"shuf","J",1,"o","o",TRUE,1,-0.505238854732979
6245,"CVOE_B",2010,1,3,15,"D 51","Number","N",TRUE,"OE","q",608,"shuf","D",1,"o","o",TRUE,1,-0.593634828571296
6246,"CVOE_B",2010,1,3,16,"S 28","Number","N",FALSE,"OE","p",3210,"shuf","S",8,"e","e",TRUE,1,0.629803064659034
6250,"CVOE_B",2010,1,3,20,"E 05","Number","Y",FALSE,"OE","q",955,"shuf","E",5,"o","o",TRUE,1,-0.430478430050572
6252,"CVOE_B",2010,1,3,22,"D 88","Number","Y",FALSE,"OE","p",676,"shuf","D",8,"e","e",TRUE,1,-0.561661816757437
6254,"CVOE_B",2010,1,3,24,"U 43","Number","Y",FALSE,"OE","q",832,"shuf","U",3,"o","o",TRUE,1,-0.488311966125641
6255,"CVOE_B",2010,1,3,25,"H 10","Number","N",FALSE,"OE","p",669,"shuf","H",0,"e","e",TRUE,1,-0.564953156208863
6258,"CVOE_B",2010,1,3,28,"H 54","Number","Y",FALSE,"OE","p",1418,"shuf","H",4,"e","e",TRUE,1,-0.212779834906205
6259,"CVOE_B",2010,1,3,29,"E 99","Number","N",FALSE,"OE","q",1153,"shuf","E",9,"o","o",TRUE,1,-0.337380542710216
6263,"CVOE_B",2010,1,3,33,"H 79","Number","Y",TRUE,"OE","q",628,"shuf","H",9,"o","o",TRUE,1,-0.58423100156722
6264,"CVOE_B",2010,1,3,34,"J 60","Number","N",FALSE,"OE","p",558,"shuf","J",0,"e","e",TRUE,1,-0.617144396081487
6266,"CVOE_B",2010,1,3,36,"P 11","Number","Y",TRUE,"OE","q",602,"shuf","P",1,"o","o",TRUE,1,-0.596455976672519
6267,"CVOE_B",2010,1,3,37,"D 39","Number","N",TRUE,"OE","q",721,"shuf","D",9,"o","o",TRUE,1,-0.540503205998265
6268,"CVOE_B",2010,1,3,38,"E 90","Number","N",TRUE,"OE","p",673,"shuf","E",0,"e","e",TRUE,1,-0.563072390808048
6269,"CVOE_B",2010,1,3,39,"I 38","Number","N",TRUE,"OE","p",767,"shuf","I",8,"e","e",TRUE,1,-0.518874403888889
6271,"CVOE_B",2010,1,3,41,"D 41","Number","Y",TRUE,"OE","q",817,"shuf","D",1,"o","o",TRUE,1,-0.495364836378699
6272,"CVOE_B",2010,1,3,42,"E 06","Number","N",TRUE,"OE","p",590,"shuf","E",6,"e","e",TRUE,1,-0.602098272874965
6273,"CVOE_B",2010,1,3,43,"A 27","Number","N",FALSE,"OE","q",599,"shuf","A",7,"o","o",TRUE,1,-0.597866550723131
6277,"CVOE_B",2010,1,3,47,"P 05","Number","Y",TRUE,"OE","p",525,"shuf","P",5,"o","e",FALSE,0,-0.632660710638213
6279,"CVOE_B",2010,1,3,49,"I 96","Number","Y",TRUE,"OE","p",897,"shuf","I",6,"e","e",TRUE,1,-0.457749528362393
6280,"CVOE_B",2010,1,3,50,"A 88","Number","N",TRUE,"OE","p",1014,"shuf","A",8,"e","e",TRUE,1,-0.402737140388547
6281,"CVOE_B",2010,1,3,51,"I 67","Number","N",FALSE,"OE","q",635,"shuf","I",7,"o","o",TRUE,1,-0.580939662115793
6282,"CVOE_B",2010,1,3,52,"D 40","Number","N",FALSE,"OE","p",1279,"shuf","D",0,"e","e",TRUE,1,-0.278136432584535
6284,"CVOE_B",2010,1,3,54,"U 24","Number","Y",TRUE,"OE","p",1193,"shuf","U",4,"e","e",TRUE,1,-0.318572888702064
6285,"CVOE_B",2010,1,3,55,"P 74","Number","N",FALSE,"OE","p",543,"shuf","P",4,"e","e",TRUE,1,-0.624197266334544
6286,"CVOE_B",2010,1,3,56,"E 70","Number","N",TRUE,"OE","p",631,"shuf","E",0,"e","e",TRUE,1,-0.582820427516608
6287,"CVOE_B",2010,1,3,57,"S 27","Number","N",TRUE,"OE","q",623,"shuf","S",7,"o","o",TRUE,1,-0.586581958318239
6291,"CVOE_B",2010,1,3,61,"D 74","Number","Y",FALSE,"OE","p",891,"shuf","D",4,"e","e",TRUE,1,-0.460570676463616
6293,"CVOE_B",2010,1,3,63,"E 24","Number","Y",TRUE,"OE","p",552,"shuf","E",4,"e","e",TRUE,1,-0.61996554418271
6295,"CVOE_B",2010,1,3,65,"D 77","Number","Y",TRUE,"OE","q",510,"shuf","D",7,"o","o",TRUE,1,-0.63971358089127
6296,"CVOE_B",2010,1,3,66,"S 75","Number","N",TRUE,"OE","q",1022,"shuf","S",5,"o","o",TRUE,1,-0.398975609586916
6299,"CVOE_B",2010,1,3,69,"A 38","Number","Y",TRUE,"OE","p",649,"shuf","A",8,"e","e",TRUE,1,-0.57435698321294
6301,"CVOE_B",2010,1,3,71,"S 51","Number","Y",TRUE,"OE","q",514,"shuf","S",1,"o","o",TRUE,1,-0.637832815490455
6305,"CVOE_B",2010,1,3,75,"O 15","Number","Y",FALSE,"OE","q",604,"shuf","O",5,"o","o",TRUE,1,-0.595515593972112
6307,"CVOE_B",2010,1,3,77,"U 97","Number","Y",FALSE,"OE","q",1043,"shuf","U",7,"o","o",TRUE,1,-0.389101591232636
