ExperimentName,Subject,Block,ListNum,cue_target,Jol_Response,cue_prompt,recall_response,Scored_Response
T_JOL D,40,1,9,Strawberry - Fruit,78,Strawberry - ?,fruit,1
T_JOL D,40,1,10,Favorite - Best,78,Favorite - ?,,0
T_JOL D,40,1,11,Panther - Cat,78,Panther - ?,cat,1
T_JOL D,40,1,12,Breakable - Glass,78,Breakable - ?,glass,1
T_JOL D,40,1,13,Coffin - Dead,7,Coffin - ?,dead,1
T_JOL D,40,1,14,Aircraft - Plane,99,Aircraft - ?,plane,1
T_JOL D,40,1,15,Sardine - Fish,88,Sardine - ?,fish,1
T_JOL D,40,1,16,League - Baseball,67,League - ?,baseball,1
T_JOL D,40,1,17,Banker - Money,88,Banker - ?,cash,0
T_JOL D,40,1,18,Truthful - Honest,77,Truthful - ?,Honest,1
T_JOL D,40,1,19,Nap - Sleep,45,Nap - ?,sleep,1
T_JOL D,40,1,20,Brawl - Fight,56,Brawl - ?,fight,1
T_JOL D,40,1,21,Long - Extension,45,Long - ?,,0
T_JOL D,40,1,22,Game - Clue,54,Game - ?,clue,1
T_JOL D,40,1,23,Tie - Shoelace,9,Tie - ?,shoelace,1
T_JOL D,40,1,24,Mystery - Detective,67,Mystery - ?,,0
T_JOL D,40,1,25,End - Adjourn,,End - ?,,0
T_JOL D,40,1,26,Dog - Furry,78,Dog - ?,food,0
T_JOL D,40,1,27,Trash - Litter,67,Trash - ?,litter,1
T_JOL D,40,1,28,Red - Cherry,88,Red - ?,cherry,1
T_JOL D,40,1,29,Head - Scalp,67,Head - ?,,0
T_JOL D,40,1,30,Car - Driver,78,Car - ?,windshield,0
T_JOL D,40,1,31,Cut - Chop,88,Cut - ?,,0
T_JOL D,40,1,32,Donkey - Mule,88,Donkey - ?,mule,1
T_JOL D,40,1,33,Paper - Document,77,Paper - ?,,0
T_JOL D,40,1,34,Smell - Incense,99,Smell - ?,taste,0
T_JOL D,40,1,35,Eat - Dine,8,Eat - ?,,0
T_JOL D,40,1,36,Scissors - Shears,88,Scissors - ?,shears,1
T_JOL D,40,1,37,Fight - Feud,45,Fight - ?,fright,0
T_JOL D,40,1,38,Plant - Cactus,87,Plant - ?,cactus,1
T_JOL D,40,1,39,Cold - Chill,88,Cold - ?,chill,1
T_JOL D,40,1,40,Love - Affection,99,Love - ?,affection,1
T_JOL D,40,1,41,Shave - Razor,89,Shave - ?,razor,1
T_JOL D,40,1,42,Equal - Rights,56,Equal - ?,,0
T_JOL D,40,1,43,Jar - Mason,99,Jar - ?,mason,1
T_JOL D,40,1,44,Wax - Candle,57,Wax - ?,candel,1
T_JOL D,40,1,45,Bracelet - Wrist,78,Bracelet - ?,wrist,1
T_JOL D,40,1,46,Carbon - Element,,Carbon - ?,element,1
T_JOL D,40,1,47,Away - Gone,34,Away - ?,,0
T_JOL D,40,1,48,Drink - Water,99,Drink - ?,water,1
T_JOL D,40,1,49,Ground - Earth,66,Ground - ?,earth,1
T_JOL D,40,1,50,Lonely - Alone,34,Lonely - ?,alone,1
T_JOL D,40,1,51,Seatbelt - Safety,77,Seatbelt - ?,safety,1
T_JOL D,40,1,52,Lie - Truth,68,Lie - ?,deseat,0
T_JOL D,40,1,53,Communication - Phone,78,Communication - ?,,0
T_JOL D,40,1,54,Reel - Rod,66,Reel - ?,rod,1
T_JOL D,40,1,55,Tick - Flea,87,Tick - ?,flea,1
T_JOL D,40,1,56,Noise - Loud,65,Noise - ?,loud,1
T_JOL D,40,1,57,Have - Own,23,Have - ?,got,0
T_JOL D,40,1,58,Temper - Tantrum,88,Temper - ?,children,0
T_JOL D,40,1,59,Tan - Sun,89,Tan - ?,sun,1
T_JOL D,40,1,60,Maroon - Justice,34,Maroon - ?,,0
T_JOL D,40,1,61,Cloth - Stretch,44,Cloth - ?,,0
T_JOL D,40,1,62,Election - Maze,,Election - ?,,0
T_JOL D,40,1,63,Charm - Vehicle,,Charm - ?,,0
T_JOL D,40,1,64,Obtain - Meat,,Obtain - ?,,0
T_JOL D,40,1,65,Able - Crackle,32,Able - ?,,0
T_JOL D,40,1,66,Shake - Shell,56,Shake - ?,,0
T_JOL D,40,1,67,Fiction - Listen,34,Fiction - ?,novel,0
T_JOL D,40,1,68,Joke - Keys,45,Joke - ?,,0
T_JOL D,40,1,69,Hate - Name,45,Hate - ?,,0
T_JOL D,40,1,70,Bang - Fuzzy,23,Bang - ?,,0
T_JOL D,40,1,71,Clear - Moat,65,Clear - ?,,0
T_JOL D,40,1,72,Wet - Dry,89,Wet - ?,dry,1
T_JOL D,40,1,73,Steak - Give,56,Steak - ?,eat,0
T_JOL D,40,1,74,Clothes - Cake,12,Clothes - ?,,0
T_JOL D,40,1,75,Toil - Lease,12,Toil - ?,,0
T_JOL D,40,1,76,Sign - Loan,79,Sign - ?,,0
T_JOL D,40,1,77,Ounce - Both,13,Ounce - ?,,0
T_JOL D,40,1,78,Morning - Temperature,36,Morning - ?,temperater,1
T_JOL D,40,1,79,Children - Mirror,3,Children - ?,,0
T_JOL D,40,1,80,Main - Scar,34,Main - ?,,0
T_JOL D,40,2,1,Enough - Full,56,Enough - ?,full,1
T_JOL D,40,2,2,Sip - Drink,56,Sip - ?,drink,1
T_JOL D,40,2,3,Cave - Dark,66,Cave - ?,dark,1
T_JOL D,40,2,4,Seize - Take,34,Seize - ?,stop,0
T_JOL D,40,2,5,Growth - Height,89,Growth - ?,plant,0
T_JOL D,40,2,6,Word - Sentence,56,Word - ?,,0
T_JOL D,40,2,7,Wasp - Bug,88,Wasp - ?,sting,0
T_JOL D,40,2,8,Division - Math,,Division - ?,,0
T_JOL D,40,2,9,Attorney - Law,22,Attorney - ?,law,1
T_JOL D,40,2,10,Fantastic - Great,67,Fantastic - ?,good,0
T_JOL D,40,2,11,Latch - Key,76,Latch - ?,lock,0
T_JOL D,40,2,12,Chili - Hot,67,Chili - ?,hot,1
T_JOL D,40,2,13,Racket - Ball,77,Racket - ?,ball,1
T_JOL D,40,2,14,Chore - Work,34,Chore - ?,work,1
T_JOL D,40,2,15,Famine - Hunger,33,Famine - ?,,0
T_JOL D,40,2,16,Drowsy - Sleep,56,Drowsy - ?,,0
T_JOL D,40,2,17,Stench - Smell,56,Stench - ?,trash,0
T_JOL D,40,2,18,Attire - Clothes,34,Attire - ?,clothes,1
T_JOL D,40,2,19,Pilot - Plane,54,Pilot - ?,plane,1
T_JOL D,40,2,20,Blaze - Fire,99,Blaze - ?,fire,1
T_JOL D,40,2,21,Bad - Delinquent,,Bad - ?,,0
T_JOL D,40,2,22,Stomach - Digestion,67,Stomach - ?,digestion,1
T_JOL D,40,2,23,Money - Wage,99,Money - ?,wage,1
T_JOL D,40,2,24,News - Editor,76,News - ?,,0
T_JOL D,40,2,25,Sting - Hornet,88,Sting - ?,wasp,0
T_JOL D,40,2,26,Cold - Bitter,56,Cold - ?,chill,0
T_JOL D,40,2,27,Plant - Root,77,Plant - ?,pot,0
T_JOL D,40,2,28,Bird - Swan,66,Bird - ?,penguine,0
T_JOL D,40,2,29,Dog - Paw,55,Dog - ?,paw,1
T_JOL D,40,2,30,Out - Way,56,Out - ?,,0
T_JOL D,40,2,31,Clean - Hygiene,56,Clean - ?,hygine,1
T_JOL D,40,2,32,Water - Bridge,45,Water- ?,drink,0
T_JOL D,40,2,33,Rock - Geology,99,Rock - ?,earth,0
T_JOL D,40,2,34,War - Revolution,67,War - ?,battle,0
T_JOL D,40,2,35,Talk - Discussion,23,Talk - ?,communicate,0
T_JOL D,40,2,36,Cow - Herd,78,Cow - ?,grass,0
T_JOL D,40,2,37,Card - Credit,89,Card - ?,game,0
T_JOL D,40,2,38,Flower - Orchid,67,Flower - ?,pot,0
T_JOL D,40,2,39,Fish - Tuna,34,Fish - ?,dolphin,0
T_JOL D,40,2,40,Hammer - Chisel,45,Hammer - ?,,0
T_JOL D,40,2,41,Assignment - Due,45,Assignment - ?,essay,0
T_JOL D,40,2,42,Amount - Number,45,Amount - ?,,0
T_JOL D,40,2,43,Site - Location,67,Site - ?,landscape,0
T_JOL D,40,2,44,Waste - Dump,67,Waste - ?,trash,0
T_JOL D,40,2,45,Jury - Trial,78,Jury - ?,law,0
T_JOL D,40,2,46,Design - Architecture,34,Design - ?,archetexture,1
T_JOL D,40,2,47,Bar - Grill,87,Bar - ?,drink,0
T_JOL D,40,2,48,Liver - Kidney,45,Liver - ?,kidney,1
T_JOL D,40,2,49,End - Begin,100,End - ?,,0
T_JOL D,40,2,50,Wind - Blow,77,Wind - ?,blow,1
T_JOL D,40,2,51,Soda - Pop,100,Soda - ?,pop,1
T_JOL D,40,2,52,Cheese - Wine,46,Cheese - ?,wine,1
T_JOL D,40,2,53,Toilet - Bathroom,76,Toilet - ?,bowl,0
T_JOL D,40,2,54,Decision - Choice,56,Decision - ?,,0
T_JOL D,40,2,55,Foot - Shoe,99,Foot - ?,,0
T_JOL D,40,2,56,Future - Past,76,Future - ?,,0
T_JOL D,40,2,57,Salad - Lettuce,34,Salad - ?,lettuce,1
T_JOL D,40,2,58,Bee - Honey,67,Bee - ?,,0
T_JOL D,40,2,59,Child - Baby,45,Child - ?,,0
T_JOL D,40,2,60,Round - Circle,56,Round - ?,circle,1
T_JOL D,40,2,61,Clutter - Pusher,43,Clutter - ?,,0
T_JOL D,40,2,62,Sacking - Dietary,12,Sacking - ?,,0
T_JOL D,40,2,63,Hungry - Park,34,Hungry - ?,,0
T_JOL D,40,2,64,Woman - Lift,34,Woman - ?,feminan,0
T_JOL D,40,2,65,Belt - Soon,23,Belt - ?,sun,0
T_JOL D,40,2,66,Floor - Discover,67,Floor - ?,,0
T_JOL D,40,2,67,Business - Death,12,Business - ?,,0
T_JOL D,40,2,68,Sight - Debate,23,Sight - ?,see,0
T_JOL D,40,2,69,Bronze - Artery,34,Bronze - ?,,0
T_JOL D,40,2,70,Hand - Fix,45,Hand - ?,shake,0
T_JOL D,40,2,71,Position - Machine,33,Position - ?,,0
T_JOL D,40,2,72,Car - Happy,73,Car - ?,windshield,0
T_JOL D,40,2,73,Tuck - Allow,45,Tuck - ?,,0
T_JOL D,40,2,74,Lion - Art,34,Lion - ?,,0
T_JOL D,40,2,75,Accident - Strong,34,Accident - ?,,0
T_JOL D,40,2,76,Riddle - Sugar,34,Riddle - ?,joke,0
T_JOL D,40,2,77,Add - Valley,56,Add - ?,,0
T_JOL D,40,2,78,Would - Cash,45,Would - ?,,0
T_JOL D,40,2,79,Sick - Hide,45,Sick - ?,,0
T_JOL D,40,2,80,Vase - King,11,Vase - ?,plant,0
T_JOL C,43,1,1,Enough - Full,87,Enough - ?,,0
T_JOL C,43,1,2,Sip - Drink,20,Sip - ?,drink,1
T_JOL C,43,1,3,Cave - Dark,20,Cave - ?,dark,1
T_JOL C,43,1,4,Seize - Take,100,Seize - ?,grab,0
T_JOL C,43,1,5,Growth - Height,89,Growth - ?,,0
T_JOL C,43,1,6,Word - Sentence,100,Word - ?,sentence,1
T_JOL C,43,1,7,Wasp - Bug,60,Wasp - ?,sting,0
T_JOL C,43,1,8,Division - Math,100,Division - ?,math,1
T_JOL C,43,1,9,Attorney - Law,99,Attorney - ?,law,1
T_JOL C,43,1,10,Fantastic - Great,78,Fantastic - ?,goo,0
T_JOL C,43,1,11,Latch - Key,80,Latch - ?,dog,0
T_JOL C,43,1,12,Chili - Hot,87,Chili - ?,hot,1
T_JOL C,43,1,13,Racket - Ball,100,Racket - ?,ball,1
T_JOL C,43,1,14,Chore - Work,70,Chore - ?,task,0
T_JOL C,43,1,15,Famine - Hunger,70,Famine - ?,death,0
T_JOL C,43,1,16,Drowsy - Sleep,89,Drowsy - ?,slee,1
T_JOL C,43,1,17,Stench - Smell,23,Stench - ?,,0
T_JOL C,43,1,18,Attire - Clothes,90,Attire - ?,uniform,0
T_JOL C,43,1,19,Pilot - Plane,95,Pilot - ?,lane,1
T_JOL C,43,1,20,Blaze - Fire,1,Blaze - ?,fire,1
T_JOL C,43,1,21,Bad - Delinquent,20,Bad - ?,good,0
T_JOL C,43,1,22,Stomach - Digestion,55,Stomach - ?,digestion,1
T_JOL C,43,1,23,Money - Wage,100,Money - ?,amount,0
T_JOL C,43,1,24,News - Editor,100,News - ?,editorial,0
T_JOL C,43,1,25,Sting - Hornet,23,Sting - ?,bee,0
T_JOL C,43,1,26,Cold - Bitter,74,Cold - ?,hot,0
T_JOL C,43,1,27,Plant - Root,85,Plant - ?,k,0
T_JOL C,43,1,28,Bird - Swan,56,Bird - ?,fly,0
T_JOL C,43,1,29,Dog - Paw,5,Dog - ?,food,0
T_JOL C,43,1,30,Out - Way,20,Out - ?,,0
T_JOL C,43,1,31,Clean - Hygiene,100,Clean - ?,,0
T_JOL C,43,1,32,Water - Bridge,98,Water- ?,drink,0
T_JOL C,43,1,33,Rock - Geology,50,Rock - ?,geology,1
T_JOL C,43,1,34,War - Revolution,70,War - ?,,0
T_JOL C,43,1,35,Talk - Discussion,67,Talk - ?,,0
T_JOL C,43,1,36,Cow - Herd,90,Cow - ?,milk,0
T_JOL C,43,1,37,Card - Credit,96,Card - ?,game,0
T_JOL C,43,1,38,Flower - Orchid,42,Flower - ?,vase,0
T_JOL C,43,1,39,Fish - Tuna,100,Fish - ?,sauce,0
T_JOL C,43,1,40,Hammer - Chisel,33,Hammer - ?,,0
T_JOL C,43,1,41,Assignment - Due,100,Assignment - ?,due,1
T_JOL C,43,1,42,Amount - Number,90,Amount - ?,money,0
T_JOL C,43,1,43,Site - Location,80,Site - ?,visit,0
T_JOL C,43,1,44,Waste - Dump,100,Waste - ?,,0
T_JOL C,43,1,45,Jury - Trial,90,Jury - ?,,0
T_JOL C,43,1,46,Design - Architecture,90,Design - ?,architecture,1
T_JOL C,43,1,47,Bar - Grill,87,Bar - ?,,0
T_JOL C,43,1,48,Liver - Kidney,75,Liver - ?,organ,0
T_JOL C,43,1,49,End - Begin,89,End - ?,,0
T_JOL C,43,1,50,Wind - Blow,90,Wind - ?,air,0
T_JOL C,43,1,51,Soda - Pop,90,Soda - ?,coke,0
T_JOL C,43,1,52,Cheese - Wine,65,Cheese - ?,,0
T_JOL C,43,1,53,Toilet - Bathroom,100,Toilet - ?,bathroom,1
T_JOL C,43,1,54,Decision - Choice,77,Decision - ?,wise,0
T_JOL C,43,1,55,Foot - Shoe,90,Foot - ?,hand,0
T_JOL C,43,1,56,Future - Past,50,Future - ?,past,1
T_JOL C,43,1,57,Salad - Lettuce,100,Salad - ?,lettuce,1
T_JOL C,43,1,58,Bee - Honey,100,Bee - ?,honey,1
T_JOL C,43,1,59,Child - Baby,90,Child - ?,play,0
T_JOL C,43,1,60,Round - Circle,100,Round - ?,circle,1
T_JOL C,43,1,61,Clutter - Pusher,50,Clutter - ?,mail,0
T_JOL C,43,1,62,Sacking - Dietary,40,Sacking - ?,,0
T_JOL C,43,1,63,Hungry - Park,10,Hungry - ?,snickers,0
T_JOL C,43,1,64,Woman - Lift,20,Woman - ?,,0
T_JOL C,43,1,65,Belt - Soon,50,Belt - ?,,0
T_JOL C,43,1,66,Floor - Discover,44,Floor - ?,,0
T_JOL C,43,1,67,Business - Death,10,Business - ?,death,1
T_JOL C,43,1,68,Sight - Debate,43,Sight - ?,,0
T_JOL C,43,1,69,Bronze - Artery,10,Bronze - ?,,0
T_JOL C,43,1,70,Hand - Fix,81,Hand - ?,hold,0
T_JOL C,43,1,71,Position - Machine,66,Position - ?,coordinate,0
T_JOL C,43,1,72,Car - Happy,6,Car - ?,ride,0
T_JOL C,43,1,73,Tuck - Allow,30,Tuck - ?,,0
T_JOL C,43,1,74,Lion - Art,10,Lion - ?,cave,0
T_JOL C,43,1,75,Accident - Strong,55,Accident - ?,,0
T_JOL C,43,1,76,Riddle - Sugar,9,Riddle - ?,,0
T_JOL C,43,1,77,Add - Valley,7,Add - ?,value,0
T_JOL C,43,1,78,Would - Cash,10,Would - ?,,0
T_JOL C,43,1,79,Sick - Hide,40,Sick - ?,,0
T_JOL C,43,1,80,Vase - King,65,Vase - ?,flower,0
T_JOL C,43,2,1,Flip - Turn,3,Flip - ?,coin,0
T_JOL C,43,2,2,Windshield - Car,90,Windshield - ?,car,1
T_JOL C,43,2,3,Villain - Bad,95,Villian - ?,bad,1
T_JOL C,43,2,4,Penguin - Bird,70,Penguin - ?,bird,1
T_JOL C,43,2,5,Actress - Star,10,Actress - ?,,0
T_JOL C,43,2,6,Thimble - Thread,0,Thimble - ?,timber,0
T_JOL C,43,2,7,Revenge - Even,1,Revenge - ?,,0
T_JOL C,43,2,8,Balloon - Pop,20,Balloon - ?,,0
T_JOL C,43,2,9,Strawberry - Fruit,60,Strawberry - ?,fruit,1
T_JOL C,43,2,10,Favorite - Best,5,Favorite - ?,,0
T_JOL C,43,2,11,Panther - Cat,80,Panther - ?,cat,1
T_JOL C,43,2,12,Breakable - Glass,60,Breakable - ?,,0
T_JOL C,43,2,13,Coffin - Dead,100,Coffin - ?,dea,1
T_JOL C,43,2,14,Aircraft - Plane,90,Aircraft - ?,plane,1
T_JOL C,43,2,15,Sardine - Fish,0,Sardine - ?,,0
T_JOL C,43,2,16,League - Baseball,55,League - ?,baseball,1
T_JOL C,43,2,17,Banker - Money,90,Banker - ?,money,1
T_JOL C,43,2,18,Truthful - Honest,60,Truthful - ?,,0
T_JOL C,43,2,19,Nap - Sleep,90,Nap - ?,sleep,1
T_JOL C,43,2,20,Brawl - Fight,90,Brawl - ?,fight,1
T_JOL C,43,2,21,Long - Extension,20,Long - ?,,0
T_JOL C,43,2,22,Game - Clue,5,Game - ?,,0
T_JOL C,43,2,23,Tie - Shoelace,43,Tie - ?,shoelace,1
T_JOL C,43,2,24,Mystery - Detective,40,Mystery - ?,,0
T_JOL C,43,2,25,End - Adjourn,0,End - ?,begin,0
T_JOL C,43,2,26,Dog - Furry,33,Dog - ?,food,0
T_JOL C,43,2,27,Trash - Litter,,Trash - ?,,0
T_JOL C,43,2,28,Red - Cherry,0,Red - ?,,0
T_JOL C,43,2,29,Head - Scalp,20,Head - ?,,0
T_JOL C,43,2,30,Car - Driver,70,Car - ?,,0
T_JOL C,43,2,31,Cut - Chop,,Cut - ?,,0
T_JOL C,43,2,32,Donkey - Mule,97,Donkey - ?,mule,1
T_JOL C,43,2,33,Paper - Document,70,Paper - ?,document,1
T_JOL C,43,2,34,Smell - Incense,30,Smell - ?,,0
T_JOL C,43,2,35,Eat - Dine,95,Eat - ?,,0
T_JOL C,43,2,36,Scissors - Shears,30,Scissors - ?,,0
T_JOL C,43,2,37,Fight - Feud,15,Fight - ?,,0
T_JOL C,43,2,38,Plant - Cactus,5,Plant - ?,,0
T_JOL C,43,2,39,Cold - Chill,20,Cold - ?,hot,0
T_JOL C,43,2,40,Love - Affection,55,Love - ?,,0
T_JOL C,43,2,41,Shave - Razor,100,Shave - ?,razor,1
T_JOL C,43,2,42,Equal - Rights,90,Equal - ?,rights,1
T_JOL C,43,2,43,Jar - Mason,0,Jar - ?,,0
T_JOL C,43,2,44,Wax - Candle,90,Wax - ?,candle,1
T_JOL C,43,2,45,Bracelet - Wrist,65,Bracelet - ?,,0
T_JOL C,43,2,46,Carbon - Element,45,Carbon - ?,element,1
T_JOL C,43,2,47,Away - Gone,78,Away - ?,far,0
T_JOL C,43,2,48,Drink - Water,90,Drink - ?,water,1
T_JOL C,43,2,49,Ground - Earth,60,Ground - ?,,0
T_JOL C,43,2,50,Lonely - Alone,90,Lonely - ?,alone,1
T_JOL C,43,2,51,Seatbelt - Safety,70,Seatbelt - ?,car,0
T_JOL C,43,2,52,Lie - Truth,95,Lie - ?,truth,1
T_JOL C,43,2,53,Communication - Phone,90,Communication - ?,phone,1
T_JOL C,43,2,54,Reel - Rod,25,Reel - ?,,0
T_JOL C,43,2,55,Tick - Flea,10,Tick - ?,tok,0
T_JOL C,43,2,56,Noise - Loud,40,Noise - ?,,0
T_JOL C,43,2,57,Have - Own,10,Have - ?,,0
T_JOL C,43,2,58,Temper - Tantrum,0,Temper - ?,anger,0
T_JOL C,43,2,59,Tan - Sun,80,Tan - ?,sun,1
T_JOL C,43,2,60,Maroon - Justice,0,Maroon - ?,,0
T_JOL C,43,2,61,Cloth - Stretch,90,Cloth - ?,,0
T_JOL C,43,2,62,Election - Maze,0,Election - ?,vote,0
T_JOL C,43,2,63,Charm - Vehicle,5,Charm - ?,,0
T_JOL C,43,2,64,Obtain - Meat,3,Obtain - ?,,0
T_JOL C,43,2,65,Able - Crackle,20,Able - ?,,0
T_JOL C,43,2,66,Shake - Shell,20,Shake - ?,well,0
T_JOL C,43,2,67,Fiction - Listen,35,Fiction - ?,talk,0
T_JOL C,43,2,68,Joke - Keys,0,Joke - ?,laguh,0
T_JOL C,43,2,69,Hate - Name,0,Hate - ?,,0
T_JOL C,43,2,70,Bang - Fuzzy,90,Bang - ?,,0
T_JOL C,43,2,71,Clear - Moat,10,Clear - ?,weather,0
T_JOL C,43,2,72,Wet - Dry,80,Wet - ?,dry,1
T_JOL C,43,2,73,Steak - Give,20,Steak - ?,food,0
T_JOL C,43,2,74,Clothes - Cake,0,Clothes - ?,attire,0
T_JOL C,43,2,75,Toil - Lease,10,Toil - ?,,0
T_JOL C,43,2,76,Sign - Loan,790,Sign - ?,,0
T_JOL C,43,2,77,Ounce - Both,55,Ounce - ?,,0
T_JOL C,43,2,78,Morning - Temperature,30,Morning - ?,cold,0
T_JOL C,43,2,79,Children - Mirror,9,Children - ?,,0
T_JOL C,43,2,80,Main - Scar,20,Main - ?,,0
T_JOL D,44,1,1,Flip - Turn,15,Flip - ?,flop,0
T_JOL D,44,1,2,Windshield - Car,25,Windsield - ?,car,1
T_JOL D,44,1,3,Villain - Bad,34,Villian - ?,evil,0
T_JOL D,44,1,4,Penguin - Bird,23,Penguin - ?,bird,1
T_JOL D,44,1,5,Actress - Star,22,Actress - ?,star,1
T_JOL D,44,1,6,Thimble - Thread,89,Thimble - ?,thread,1
T_JOL D,44,1,7,Revenge - Even,0,Revenge - ?,even,1
T_JOL D,44,1,8,Balloon - Pop,78,Balloon - ?,float,0
T_JOL D,44,1,9,Strawberry - Fruit,25,Strawberry - ?,fruit,1
T_JOL D,44,1,10,Favorite - Best,93,Favorite - ?,movie,0
T_JOL D,44,1,11,Panther - Cat,45,Panther - ?,cat,1
T_JOL D,44,1,12,Breakable - Glass,5,Breakable - ?,glass,1
T_JOL D,44,1,13,Coffin - Dead,55,Coffin - ?,dead,1
T_JOL D,44,1,14,Aircraft - Plane,14,Aircraft - ?,plane,1
T_JOL D,44,1,15,Sardine - Fish,67,Sardine - ?,fish,1
T_JOL D,44,1,16,League - Baseball,78,League - ?,baseball,1
T_JOL D,44,1,17,Banker - Money,17,Banker - ?,money,1
T_JOL D,44,1,18,Truthful - Honest,89,Truthful - ?,lies,0
T_JOL D,44,1,19,Nap - Sleep,99,Nap - ?,sleep,1
T_JOL D,44,1,20,Brawl - Fight,72,Brawl - ?,fight,1
T_JOL D,44,1,21,Long - Extension,67,Long - ?,distance,0
T_JOL D,44,1,22,Game - Clue,4,Game - ?,over,0
T_JOL D,44,1,23,Tie - Shoelace,40,Tie - ?,neck,0
T_JOL D,44,1,24,Mystery - Detective,80,Mystery - ?,question,0
T_JOL D,44,1,25,End - Adjourn,43,End - ?,adjourn,1
T_JOL D,44,1,26,Dog - Furry,20,Dog - ?,fluffy,0
T_JOL D,44,1,27,Trash - Litter,83,Trash - ?,can,0
T_JOL D,44,1,28,Red - Cherry,60,Red - ?,blue,0
T_JOL D,44,1,29,Head - Scalp,35,Head - ?,,0
T_JOL D,44,1,30,Car - Driver,83,Car - ?,windsheild,0
T_JOL D,44,1,31,Cut - Chop,60,Cut - ?,throat,0
T_JOL D,44,1,32,Donkey - Mule,46,Donkey - ?,,0
T_JOL D,44,1,33,Paper - Document,36,Paper - ?,chop,0
T_JOL D,44,1,34,Smell - Incense,,Smell - ?,good,0
T_JOL D,44,1,35,Eat - Dine,70,Eat - ?,,0
T_JOL D,44,1,36,Scissors - Shears,67,Scissors - ?,shears,1
T_JOL D,44,1,37,Fight - Feud,33,Fight - ?,brawl,0
T_JOL D,44,1,38,Plant - Cactus,,Plant - ?,green,0
T_JOL D,44,1,39,Cold - Chill,15,Cold - ?,water,0
T_JOL D,44,1,40,Love - Affection,89,Love - ?,adore,0
T_JOL D,44,1,41,Shave - Razor,45,Shave - ?,razor,1
T_JOL D,44,1,42,Equal - Rights,70,Equal - ?,,0
T_JOL D,44,1,43,Jar - Mason,89,Jar - ?,mason,1
T_JOL D,44,1,44,Wax - Candle,34,Wax - ?,candel,1
T_JOL D,44,1,45,Bracelet - Wrist,15,Bracelet - ?,wrist,1
T_JOL D,44,1,46,Carbon - Element,44,Carbon - ?,,0
T_JOL D,44,1,47,Away - Gone,72,Away - ?,gone,1
T_JOL D,44,1,48,Drink - Water,67,Drink - ?,water,1
T_JOL D,44,1,49,Ground - Earth,45,Ground - ?,earth,1
T_JOL D,44,1,50,Lonely - Alone,10,Lonely - ?,alone,1
T_JOL D,44,1,51,Seatbelt - Safety,87,Seatbelt - ?,saftey,1
T_JOL D,44,1,52,Lie - Truth,67,Lie - ?,truth,1
T_JOL D,44,1,53,Communication - Phone,88,Communication - ?,phone,1
T_JOL D,44,1,54,Reel - Rod,80,Reel - ?,rod,1
T_JOL D,44,1,55,Tick - Flea,45,Tick - ?,flea,1
T_JOL D,44,1,56,Noise - Loud,100,Noise - ?,loud,1
T_JOL D,44,1,57,Have - Own,75,Have - ?,gave,0
T_JOL D,44,1,58,Temper - Tantrum,89,Temper - ?,tantru,1
T_JOL D,44,1,59,Tan - Sun,76,Tan - ?,sun,1
T_JOL D,44,1,60,Maroon - Justice,0,Maroon - ?,,0
T_JOL D,44,1,61,Cloth - Stretch,43,Cloth - ?,stretch,1
T_JOL D,44,1,62,Election - Maze,10,Election - ?,,0
T_JOL D,44,1,63,Charm - Vehicle,1,Charm - ?,necklace,0
T_JOL D,44,1,64,Obtain - Meat,3,Obtain - ?,gain,0
T_JOL D,44,1,65,Able - Crackle,12,Able - ?,,0
T_JOL D,44,1,66,Shake - Shell,23,Shake - ?,down,0
T_JOL D,44,1,67,Fiction - Listen,12,Fiction - ?,hear,0
T_JOL D,44,1,68,Joke - Keys,12,Joke - ?,laugh,0
T_JOL D,44,1,69,Hate - Name,12,Hate - ?,love,0
T_JOL D,44,1,70,Bang - Fuzzy,1,Bang - ?,,0
T_JOL D,44,1,71,Clear - Moat,20,Clear - ?,,0
T_JOL D,44,1,72,Wet - Dry,68,Wet - ?,water,0
T_JOL D,44,1,73,Steak - Give,,Steak - ?,give,1
T_JOL D,44,1,74,Clothes - Cake,46,Clothes - ?,stretch,0
T_JOL D,44,1,75,Toil - Lease,2,Toil - ?,earth,0
T_JOL D,44,1,76,Sign - Loan,56,Sign - ?,off,0
T_JOL D,44,1,77,Ounce - Both,0,Ounce - ?,,0
T_JOL D,44,1,78,Morning - Temperature,33,Morning - ?,temperature,1
T_JOL D,44,1,79,Children - Mirror,69,Children - ?,play,0
T_JOL D,44,1,80,Main - Scar,34,Main - ?,character,0
T_JOL D,44,2,1,Enough - Full,43,Enough - ?,done,0
T_JOL D,44,2,2,Sip - Drink,67,Sip - ?,drink,1
T_JOL D,44,2,3,Cave - Dark,78,Cave - ?,dark,1
T_JOL D,44,2,4,Seize - Take,78,Seize - ?,take,1
T_JOL D,44,2,5,Growth - Height,34,Growth - ?,height,1
T_JOL D,44,2,6,Word - Sentence,23,Word - ?,search,0
T_JOL D,44,2,7,Wasp - Bug,3,Wasp - ?,bug,1
T_JOL D,44,2,8,Division - Math,78,Division - ?,math,1
T_JOL D,44,2,9,Attorney - Law,98,Attorney - ?,law,1
T_JOL D,44,2,10,Fantastic - Great,23,Fantastic - ?,beast,0
